time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,pcon_code,pcon_name,starts,starts_since_may_2010,starts_since_may_2015
201011,Academic year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,,,4620,5310,z
201011,Academic year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,,,2580,2870,z
201011,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,,,1640,1910,z
201011,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,880,Torbay,,,1520,1720,z
201011,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,,,4930,5800,z
201011,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,,,9800,11240,z
201011,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,,,3150,3580,z
201011,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,,,3450,3850,z
201011,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",,,1650,1850,z
201011,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,,,3640,4180,z
201011,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,893,Shropshire,,,3440,4000,z
201011,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,,,1630,1840,z
201011,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,,,8540,9710,z
201011,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,,,2960,3430,z
201011,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,894,Telford and Wrekin,,,1730,1960,z
201011,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,,,2740,3180,z
201011,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,,,4100,4670,z
201011,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,,,2530,2900,z
201011,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,,,4940,5520,z
201011,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,370,Barnsley,,,2800,3280,z
201011,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,380,Bradford,,,4620,5150,z
201011,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,381,Calderdale,,,2200,2460,z
201011,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,371,Doncaster,,,3610,4250,z
201011,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,,,5530,6780,z
201011,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",,,3170,3690,z
201011,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,382,Kirklees,,,4310,4940,z
201011,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,383,Leeds,,,7030,7900,z
201011,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,812,North East Lincolnshire,,,1330,1550,z
201011,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,813,North Lincolnshire,,,1520,1740,z
201011,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,815,North Yorkshire,,,6420,7100,z
201011,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,,,2880,3370,z
201011,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,,,5350,6230,z
201011,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,,,3540,4030,z
201011,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000014,816,York,,,1490,1730,z
201011,Academic year,Local authority,E92000001,England,z,Outside of England and unknown,z,z,Outside of England and unknown,,,4220,5030,z
201112,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000015,831,Derby,,,2800,5850,z
201112,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000007,830,Derbyshire,,,9100,17930,z
201112,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,,,2940,5750,z
201112,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000018,855,Leicestershire,,,6180,12470,z
201112,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,925,Lincolnshire,,,6920,13860,z
201112,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000021,928,Northamptonshire,,,7130,13780,z
201112,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000018,892,Nottingham,,,2920,5990,z
201112,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000024,891,Nottinghamshire,,,8510,17120,z
201112,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,,,290,540,z
201112,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,,,960,1910,z
201112,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,,,4180,7850,z
201112,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,,,1960,3810,z
201112,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,,,11920,24380,z
201112,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,,,6920,14050,z
201112,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,,,1640,3190,z
201112,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,,,7640,14800,z
201112,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,,,1710,3300,z
201112,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,,,1220,2540,z
201112,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,,,6400,12560,z
201112,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,,,1270,2590,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,,,1580,3140,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,,,1420,2720,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,,,1950,3920,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,,,1730,3330,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000006,305,Bromley,,,1910,3680,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,,,720,1510,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,,,20,60,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000008,306,Croydon,,,2740,5250,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,,,1880,3790,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,,,1840,3520,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,,,2180,4200,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,,,1320,2580,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,,,720,1460,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,,,1350,2720,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,,,1120,2290,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000016,311,Havering,,,1720,3370,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000017,312,Hillingdon,,,2100,4100,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000018,313,Hounslow,,,1730,3190,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000019,206,Islington,,,890,1860,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000020,207,Kensington and Chelsea,,,330,680,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000021,314,Kingston upon Thames,,,610,1260,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000022,208,Lambeth,,,1700,3310,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000023,209,Lewisham,,,2170,3930,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000024,315,Merton,,,1000,2040,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000025,316,Newham,,,2210,4340,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,,,1330,2610,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,,,550,1080,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,,,1780,3530,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,,,1300,2670,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,,,1690,3500,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,,,1780,3520,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,,,1040,2080,z
201112,Academic year,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,,,830,1750,z
201112,Academic year,Local authority,E92000001,England,E12000001,North East,E06000047,840,County Durham,,,7940,15690,z
201112,Academic year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,,,1850,3440,z
201112,Academic year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,,,2780,5780,z
201112,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,,,1400,2590,z
201112,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,,,1890,3860,z
201112,Academic year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,,,3240,6700,z
201112,Academic year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,,,3130,6480,z
201112,Academic year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,,,4510,8910,z
201112,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,,,2050,4150,z
201112,Academic year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,,,2450,5060,z
201112,Academic year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,,,2680,5260,z
201112,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,,,4420,9520,z
201112,Academic year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,,,1900,3640,z
201112,Academic year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,,,1940,4020,z
201112,Academic year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,,,3280,6440,z
201112,Academic year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,,,2050,4030,z
201112,Academic year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,,,3730,7250,z
201112,Academic year,Local authority,E92000001,England,E12000002,North West,E06000050,896,Cheshire West and Chester,,,3770,7490,z
201112,Academic year,Local authority,E92000001,England,E12000002,North West,E10000006,909,Cumbria,,,5840,11690,z
201112,Academic year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,,,2010,4090,z
201112,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,,,2910,5890,z
201112,Academic year,Local authority,E92000001,England,E12000002,North West,E10000017,888,Lancashire,,,13230,26570,z
201112,Academic year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,,,7290,14740,z
201112,Academic year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,,,5190,10660,z
201112,Academic year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,,,2710,5560,z
