year,survey_name,region,application_method,crop_group,chemical_group,area_treated,weight_applied
2016,Arable crops,Northern Ireland,OT,Potatoes,Fungicides,67294.58697060001,27903.4535905199
2016,Arable crops,Northern Ireland,OT,Potatoes,Herbicides,13551.409931440001,7235.248850637
2016,Arable crops,Northern Ireland,OT,Potatoes,Insecticides,1360.16714762,87.544017534
2016,Arable crops,Northern Ireland,OT,Potatoes,Molluscicides,1566.79580562,252.955271482
2016,Arable crops,Northern Ireland,OT,Pulses,Fungicides,697.06621687,220.88980333
2016,Arable crops,Northern Ireland,OT,Pulses,Herbicides,867.961020803,551.529747976
2016,Arable crops,Northern Ireland,OT,Pulses,Insecticides,129.7201281,0.757525144
2016,Arable crops,Northern Ireland,ST,Cereals,Fungicides,29639.3382766,585.881814853
2016,Arable crops,Northern Ireland,ST,Cereals,Others,20813.3566,1058.0651165
2016,Arable crops,Northern Ireland,ST,Potatoes,Fungicides,1492.8996767200001,584.586310992
2016,Arable crops,Northern Ireland,ST,Pulses,Fungicides,12.41603264,3.218235661
2016,Arable crops,Scotland,OT,Cereals,Fungicides,2957378.260890078,498289.8894409259
2016,Arable crops,Scotland,OT,Cereals,Growth regulators,589249.317992,203422.31814044
2016,Arable crops,Scotland,OT,Cereals,Herbicides,1819092.8266344299,424127.607010309
2016,Arable crops,Scotland,OT,Cereals,Insecticides,76051.8040607,1618.133336033
2016,Arable crops,Scotland,OT,Cereals,Molluscicides,19711.962046059998,2605.679840145
2016,Arable crops,Scotland,OT,Oilseeds,Fungicides,157875.5392459,30644.44469288799
2016,Arable crops,Scotland,OT,Oilseeds,Growth regulators,10817.264718,1025.8555497
2016,Arable crops,Scotland,OT,Oilseeds,Herbicides,105260.75650198999,56114.59487534699
2016,Arable crops,Scotland,OT,Oilseeds,Insecticides,43906.5206016,783.0127748489999
2016,Arable crops,Scotland,OT,Oilseeds,Molluscicides,14992.6598776,1696.13866191
2016,Arable crops,Scotland,OT,Potatoes,Fungicides,527135.8541703998,190113.707858037
2016,Arable crops,Scotland,OT,Potatoes,Growth regulators,3394.930281,10022.04293
2016,Arable crops,Scotland,OT,Potatoes,Herbicides,129273.8472558,50447.430911908
2016,Arable crops,Scotland,OT,Potatoes,Insecticides,81848.6453124,8868.80907317
2016,Arable crops,Scotland,OT,Potatoes,Molluscicides,35543.149674,3652.4555760000003
2016,Arable crops,Scotland,OT,Pulses,Fungicides,9922.2223927,3488.10633012
2016,Arable crops,Scotland,OT,Pulses,Herbicides,9932.16938966,6197.740711042999
2016,Arable crops,Scotland,OT,Pulses,Insecticides,1058.7059353,10.371492914000001
2016,Arable crops,Scotland,OT,Pulses,Molluscicides,293.559786,35.22717432
2016,Arable crops,Scotland,ST,Cereals,Fungicides,816888.665933498,12370.45450012599
2016,Arable crops,Scotland,ST,Cereals,Others,19282.5665366,937.4007224249999
2016,Arable crops,Scotland,ST,Oilseeds,Fungicides,50649.2517759999,294.496535065
2016,Arable crops,Scotland,ST,Potatoes,Fungicides,27647.4683526,11257.62580151299
2016,Arable crops,Scotland,ST,Pulses,Fungicides,314.2291664,39.43576038
2016,Arable crops,South Eastern,OT,Cereals,Fungicides,2666921.0011262,415307.8230653998
2016,Arable crops,South Eastern,OT,Cereals,Growth regulators,829324.787749,328668.42971115996
2016,Arable crops,South Eastern,OT,Cereals,Herbicides,2118750.713574747,700872.913392023
2016,Arable crops,South Eastern,OT,Cereals,Insecticides,183135.1753874,3212.314452014
2016,Arable crops,South Eastern,OT,Cereals,Molluscicides,149810.35856,16959.817253
2016,Arable crops,South Eastern,OT,Oilseeds,Fungicides,401149.00452,51149.99263739989
2016,Arable crops,South Eastern,OT,Oilseeds,Growth regulators,1566.9434044,209.25000686
2016,Arable crops,South Eastern,OT,Oilseeds,Herbicides,437572.81003769,208074.4273641468
2016,Arable crops,South Eastern,OT,Oilseeds,Insecticides,180275.31137820001,3084.65439111
2016,Arable crops,South Eastern,OT,Oilseeds,Molluscicides,89722.6376317,9360.62239746
2016,Arable crops,South Eastern,OT,Oilseeds,Others,354.3307498,70.86614996
2016,Arable crops,South Eastern,OT,Potatoes,Fungicides,83400.9319409999,27394.8044176
2016,Arable crops,South Eastern,OT,Potatoes,Herbicides,21572.0266792,12068.379379262
2016,Arable crops,South Eastern,OT,Potatoes,Insecticides,767.9821765,4.991884147
2016,Arable crops,South Eastern,OT,Potatoes,Molluscicides,4921.003432,820.2280936000001
2016,Arable crops,South Eastern,OT,Pulses,Fungicides,153793.3456352,38883.7154092739
2016,Arable crops,South Eastern,OT,Pulses,Herbicides,175705.81497332998,105017.200327025
2016,Arable crops,South Eastern,OT,Pulses,Insecticides,86646.9315805,1645.7293155119999
2016,Arable crops,South Eastern,OT,Pulses,Molluscicides,597.8565038,70.90499207
2016,Arable crops,South Eastern,ST,Cereals,Fungicides,308427.2691155,5413.777580947
2016,Arable crops,South Eastern,ST,Cereals,Insecticides,16727.85009,1460.232049
2016,Arable crops,South Eastern,ST,Cereals,Others,285365.5898,15021.441993999999
2016,Arable crops,South Eastern,ST,Oilseeds,Fungicides,110773.4704803999,1463.709738528
2016,Arable crops,South Eastern,ST,Oilseeds,Molluscicides,1072.096804,12.86516176
2016,Arable crops,South Eastern,ST,Pulses,Fungicides,7255.968018,563.1785763400001
2016,Arable crops,South Western,OT,Cereals,Fungicides,2434036.9546947978,374079.7765759959
2016,Arable crops,South Western,OT,Cereals,Growth regulators,560983.4725289991,254730.65697139
2016,Arable crops,South Western,OT,Cereals,Herbicides,1621302.5365159996,452406.78461889
2016,Arable crops,South Western,OT,Cereals,Insecticides,143343.55878099997,2789.82455412
2016,Arable crops,South Western,OT,Cereals,Molluscicides,82507.239612,10772.6687924
2016,Arable crops,South Western,OT,Oilseeds,Fungicides,279618.704692,32807.1424024
2016,Arable crops,South Western,OT,Oilseeds,Growth regulators,4895.57364,407.61308994
2016,Arable crops,South Western,OT,Oilseeds,Herbicides,333299.5531678,131152.3078522099
2016,Arable crops,South Western,OT,Oilseeds,Insecticides,81312.1114159,1269.283784284
2016,Arable crops,South Western,OT,Oilseeds,Molluscicides,46940.106051999996,5429.8397817000005
2016,Arable crops,South Western,OT,Potatoes,Fungicides,161165.9161935999,57591.5170430399
2016,Arable crops,South Western,OT,Potatoes,Growth regulators,2127.951416,6383.854247
2016,Arable crops,South Western,OT,Potatoes,Herbicides,56086.81560735,29810.035153234992
2016,Arable crops,South Western,OT,Potatoes,Insecticides,12433.368044300001,1940.91136873
2016,Arable crops,South Western,OT,Potatoes,Molluscicides,11772.159781,1374.6059429000002
2016,Arable crops,South Western,OT,Pulses,Fungicides,40251.5644222,9067.04240676
2016,Arable crops,South Western,OT,Pulses,Herbicides,75099.5054577,42888.18709801
2016,Arable crops,South Western,OT,Pulses,Insecticides,27422.3704865,471.18415058200003
2016,Arable crops,South Western,OT,Pulses,Molluscicides,5151.773353,630.8861648
2016,Arable crops,South Western,OT,Sugar beet,Fungicides,8743.646868,603.94315312
2016,Arable crops,South Western,OT,Sugar beet,Herbicides,50885.0026764,11777.27918646999
2016,Arable crops,South Western,OT,Sugar beet,Insecticides,1952.147703,149.4564281
2016,Arable crops,South Western,ST,Cereals,Fungicides,269669.93281599996,3481.9321363439994
2016,Arable crops,South Western,ST,Cereals,Insecticides,10169.28519,893.0007739
2016,Arable crops,South Western,ST,Cereals,Others,197070.59842599998,9952.15890388
2016,Arable crops,South Western,ST,Oilseeds,Fungicides,61222.20691,805.5138579999999
2016,Arable crops,South Western,ST,Oilseeds,Molluscicides,3001.010794,36.01212985
2016,Arable crops,South Western,ST,Potatoes,Fungicides,4744.197323,778.76503989
2016,Arable crops,South Western,ST,Pulses,Fungicides,3580.198743,552.0666553
2016,Arable crops,South Western,ST,Sugar beet,Fungicides,3904.295406,26.353993758
2016,Arable crops,Wales,OT,Cereals,Fungicides,193830.1393777999,29821.38130100998
2016,Arable crops,Wales,OT,Cereals,Growth regulators,52179.0374102,21138.400884566
2016,Arable crops,Wales,OT,Cereals,Herbicides,196733.20425719977,40771.373512756
2016,Arable crops,Wales,OT,Cereals,Insecticides,27499.5081758,421.663804823
2016,Arable crops,Wales,OT,Cereals,Molluscicides,26467.161786,4109.1945089
2016,Arable crops,Wales,OT,Oilseeds,Fungicides,26937.6381987,1905.8411869399988
2016,Arable crops,Wales,OT,Oilseeds,Growth regulators,5219.718488,532.41128571
2016,Arable crops,Wales,OT,Oilseeds,Herbicides,37610.9874441,13513.108679782
2016,Arable crops,Wales,OT,Oilseeds,Insecticides,3322.48028,26.22353172
2016,Arable crops,Wales,OT,Oilseeds,Molluscicides,7550.141147,1013.31131
2016,Arable crops,Wales,OT,Potatoes,Fungicides,40819.998594000004,16709.2851627
2016,Arable crops,Wales,OT,Potatoes,Herbicides,13008.570980999999,5595.928379
2016,Arable crops,Wales,OT,Pulses,Fungicides,585.1810904,156.04829077
2016,Arable crops,Wales,OT,Pulses,Herbicides,2207.0714447,1222.30467785
2016,Arable crops,Wales,OT,Pulses,Insecticides,195.0603635,0.975301817
2016,Arable crops,Wales,ST,Cereals,Fungicides,45848.0554329,566.003676551
2016,Arable crops,Wales,ST,Cereals,Insecticides,2257.771162,193.0394387
2016,Arable crops,Wales,ST,Cereals,Others,12144.893705999999,444.90444828
2016,Arable crops,Wales,ST,Potatoes,Fungicides,3139.999892,78.84539962
2016,Orchards,Eastern,OT,Orchards,Fungicides,31208.2,23445.67999999999
2016,Orchards,Eastern,OT,Orchards,Growth regulators,2848.23,195.43
2016,Orchards,Eastern,OT,Orchards,Herbicides,3647.9299999999994,1730.67
2016,Orchards,Eastern,OT,Orchards,Insecticides,5113.78,526.42
