"ID","Constituency","County","Region_or_Country","Country","ElectorateSize","Turnout","PartyNameWinner","PartyNameRunnerUp","WinMargin","GE_ElectionYear","VoteShare_CON","VoteShare_LAB","VoteShare_LIBDEM","VoteShare_GREEN","VoteShare_SNP","VoteShare_PLAID_CYMRU","VoteShare_UKIP","VoteShare_OTHER","ENOP","VoteShare_Remaining"
"E14000858","NORTH WEST LEICESTERSHIRE","Leicestershire","East Midlands","England",75362,0.710450890369152,"CON","LAB",0.248146280420612,2017,0.581853159261127,0.333706878840515,0.0638762817280215,0.0205636801703368,0,0,0,0,2.20062468401904,0.0205636801703368
"E14000859","NORTH WEST NORFOLK","Norfolk","Eastern","England",72062,0.677347284282979,"CON","LAB",0.282477310442318,2017,0.602487144291246,0.320009833848928,0.0285386490750036,0.0174345946610395,0,0,0.0315297781237836,0,2.13899351270122,0.0489643727848231
"E14000860","NORTH WILTSHIRE","Wiltshire","South West","England",71408,0.752100604974233,"CON","LIBDEM",0.425967303467024,2017,0.60324730942539,0.175008378952072,0.177280005958366,0.0212452984768927,0,0,0.0162179272334562,0.00700107995382266,2.34341945773803,0.0444643056641716
"E14000861","NORTHAMPTON NORTH","Northamptonshire","East Midlands","England",58861,0.685989024991081,"CON","LAB",0.0199861310614691,2017,0.472163059091585,0.452176928030115,0.0251374510872257,0.0157511516172173,0,0,0.034771410173857,0,2.32833766087745,0.0505225617910743
"E14000862","NORTHAMPTON SOUTH","Northamptonshire","East Midlands","England",61766,0.66434608036784,"CON","LAB",0.0282448701077155,2017,0.468660135497392,0.440415265389677,0.034239898620656,0.0169615440853926,0,0,0.0397231564068821,0,2.40011949302342,0.0566847004922747
"E14000863","NORWICH NORTH","Norfolk","Eastern","England",66924,0.685777897316359,"CON","LAB",0.011046955005992,2017,0.477176162980717,0.466129207974725,0.0322475215165051,0.0170388931256128,0,0,0,0.00740821440244035,2.24035095692508,0.0244471075280532
"E14000864","NORWICH SOUTH","Norfolk","Eastern","England",74182,0.69233776387803,"LAB","CON",0.30366634864386,2017,0.305983371950388,0.609649720594248,0.0553164975953582,0.0290504098600051,0,0,0,0,2.13127618259524,0.0290504098600051
"E14000865","NOTTINGHAM EAST","Nottinghamshire","East Midlands","England",61760,0.636771373056995,"LAB","CON",0.498131055000381,2017,0.216441630432019,0.7145726854324,0.0255041065934345,0.0177486205405955,0,0,0.0207745314923589,0.00495842550919216,1.78928409191251,0.0434815775421466
"E14000866","NOTTINGHAM NORTH","Nottinghamshire","East Midlands","England",66886,0.572900158478605,"LAB","CON",0.291239332967979,2017,0.310733578642449,0.601972911610428,0.0175891855215428,0.0140400323599259,0,0,0.0556642918656541,0,2.16201370285841,0.06970432422558
"E14000867","NOTTINGHAM SOUTH","Nottinghamshire","East Midlands","England",71182,0.676140035402208,"LAB","CON",0.315028361279063,2017,0.308566560701448,0.623594921980511,0.0324960003324399,0.01242494130358,0,0,0.0229175756820212,0,2.05837750620399,0.0353425169856012
"E14000868","NUNEATON","Warwickshire","West Midlands","England",69201,0.665698472565425,"CON","LAB",0.102871903965963,2017,0.515661970608027,0.412790066642065,0.0198406668547984,0.0165628323962924,0,0,0.0351444634988169,0,2.28203163516392,0.0517072958951093
"E14000869","OLD BEXLEY AND SIDCUP","London","London","England",66005,0.727853950458299,"CON","LAB",0.321926647516756,2017,0.614982723450314,0.293056075933558,0.032721368802298,0.0170683984846593,0,0,0.0336996794471504,0.0084717538820199,2.1429103896079,0.0592398318138296
"E14000870","OLDHAM EAST AND SADDLEWORTH","Greater Manchester","North West","England",72184,0.651626399202039,"LAB","CON",0.173948168463125,2017,0.370920764504539,0.544868932967664,0.0357803431341285,0,0,0,0.0484299593936688,0,2.28263566720375,0.0484299593936688
"E14000871","OLDHAM WEST AND ROYTON","Greater Manchester","North West","England",72401,0.632422204113203,"LAB","CON",0.375600594042107,2017,0.276229579802568,0.651830173844675,0.0208788328819778,0.00958766489036429,0,0,0.0414737485804141,0,1.98636054766195,0.0510614134707784
"E14000872","ORPINGTON","London","London","England",67902,0.743144531825278,"CON","LAB",0.385664176294564,2017,0.629436594597808,0.243772418303244,0.0656942985672103,0.0210063217137988,0,0,0.0400903668179386,0,2.16459745143098,0.0610966885317374
"E14000873","OXFORD EAST","Oxfordshire","South East","England",78350,0.687887683471602,"LAB","CON",0.432017218346445,2017,0.219571025679086,0.651588244025531,0.0909900549205878,0.0331193409529464,0,0,0,0.00473133442184949,2.07392660096617,0.0378506753747959
"E14000874","OXFORD WEST AND ABINGDON","Oxfordshire","South East","England",75574,0.794188477518723,"LIBDEM","CON",0.0135954681772743,2017,0.423858713762079,0.126174608463845,0.437454181939354,0,0,0,0.0125124958347218,0,2.58331871348453,0.0125124958347218
"E14000875","PENDLE","Lancashire","North West","England",64962,0.690465195037099,"CON","LAB",0.0285147367012975,2017,0.490168100949748,0.461653364248451,0.0209791768850047,0.0111918669460918,0,0,0,0.016007490970705,2.20162373550976,0.0271993579167967
"E14000876","PENISTONE AND STOCKSBRIDGE","South Yorkshire","Yorkshire and The Humber","England",71293,0.698343455879259,"LAB","CON",0.0265531162753329,2017,0.431538353385422,0.458091469660755,0.041014722718782,0,0,0,0.0693554542350413,0,2.48406761552184,0.0693554542350413
"E14000877","PENRITH AND THE BORDER","Cumbria","North West","England",65139,0.713397503799567,"CON","LAB",0.342371422423069,2017,0.604217774908543,0.261846352485474,0.0783516247041102,0.0221433182698515,0,0,0.0245749946201851,0.00886593501183559,2.26780782736424,0.0555842479018722
"E14000878","PETERBOROUGH","Cambridgeshire","Eastern","England",71522,0.667458963675512,"LAB","CON",0.0127152373371318,2017,0.468033851439105,0.480749088776237,0.0334534333235578,0.0177636264611002,0,0,0,0,2.21429969862794,0.0177636264611002
"E14000879","PLYMOUTH, MOOR VIEW","Devon","South West","England",69342,0.65497101323873,"CON","LAB",0.11050928066583,2017,0.5189026135588,0.40839333289297,0.0201906774996147,0.0118017482440496,0,0,0.0407116278045666,0,2.28180565397985,0.0525133760486162
"E14000880","PLYMOUTH, SUTTON AND DEVONPORT","Devon","South West","England",76584,0.668651415439256,"LAB","CON",0.132928448679894,2017,0.399859396969224,0.532787845649117,0.024293079206374,0.0117950320262459,0,0,0.026636463052648,0.00462818309639119,2.24612789348197,0.0430596781752851
"E14000881","POOLE","Dorset","South West","England",73796,0.675510867797713,"CON","LAB",0.285035105315948,2017,0.579498495486459,0.294463390170512,0.0889267803410231,0.0260581745235707,0,0,0,0.0110531594784353,2.31891388439553,0.037111334002006
"E14000882","POPLAR AND LIMEHOUSE","London","London","England",87331,0.673460741317516,"LAB","CON",0.471180331213657,2017,0.201414629169926,0.672594960383582,0.0673139048525861,0.0168157241473119,0,0,0.014435338524841,0.0274254429217533,2.00510782024342,0.0586765055939062
"E14000883","PORTSMOUTH NORTH","Hampshire","South East","England",71374,0.661445344243002,"CON","LAB",0.211078161406482,2017,0.547765303961025,0.336687142554544,0.0552425333615759,0.0167549248040669,0,0,0.0407964414319,0.00275365388688837,2.39000333824339,0.0603050201228553
"E14000884","PORTSMOUTH SOUTH","Hampshire","South East","England",69785,0.638618614315397,"LAB","CON",0.0348696315576897,2017,0.375532917470718,0.410402549028407,0.172755015033882,0.0159763048063546,0,0,0.0253332136606382,0,2.93947733509147,0.0413095184669928
"E14000885","PRESTON","Lancashire","North West","England",57791,0.615960962779672,"LAB","CON",0.441694524819507,2017,0.238418967890553,0.68011349271006,0.0338230749782285,0.00977610472792651,0,0,0.0378683596932326,0,1.91544625482547,0.0476444644211591
"E14000886","PUDSEY","West Yorkshire","Yorkshire and The Humber","England",72622,0.743011759521908,"CON","LAB",0.0061342871439426,2017,0.473507663225783,0.46737337608184,0.0326358902129395,0,0,0,0,0.0264830704794381,2.25015497526046,0.0264830704794381
"E14000887","PUTNEY","London","London","England",65031,0.721102243545386,"CON","LAB",0.033138567833838,2017,0.440973258839084,0.407834691005246,0.116176909625965,0.0236064315264213,0,0,0.0101718769991897,0.00123683200409434,2.66705154017451,0.0350151405297053
"E14000888","RAYLEIGH AND WICKFORD","Essex","Eastern","England",78556,0.704249198024339,"CON","LAB",0.423874337978779,2017,0.667245087938109,0.24337074995933,0.0281438099886123,0.0191963559459899,0,0,0.0420439961679591,0,1.97093423452027,0.061240352113949
"E14000889","READING EAST","Berkshire","South East","England",75537,0.731270767968016,"LAB","CON",0.0678699446033528,2017,0.422607625185561,0.490477569788913,0.0611535537130236,0.0197871030812122,0,0,0,0.00597414823129005,2.36220977419167,0.0257612513125023
"E14000890","READING WEST","Berkshire","South East","England",74523,0.694631187687023,"CON","LAB",0.0555577019665417,2017,0.488950276243094,0.433392574276552,0.0587451222810339,0.01891202719932,0,0,0,0,2.3217470018777,0.01891202719932
"E14000891","REDCAR","Cleveland","North East","England",66836,0.636782572266443,"LAB","CON",0.222861842105263,2017,0.33218984962406,0.555051691729323,0.0669407894736842,0,0,0,0.0458176691729323,0,2.35287028704301,0.0458176691729323
"E14000892","REDDITCH","Hereford and Worcester","West Midlands","England",64413,0.701768276590129,"CON","LAB",0.162887418976617,2017,0.52323960799062,0.360352189014004,0.0259496051147048,0.00840652169103821,0,0,0.0303298453642457,0.0517222308253877,2.45114543720352,0.0904585978806716
"E14000893","REIGATE","Surrey","South East","England",74628,0.72121723749799,"CON","LAB",0.32725786373855,2017,0.574029689909518,0.246771826170968,0.109414190959255,0.0411348308344016,0,0,0.028649462125857,0,2.46980203760293,0.0697842929602586
"E14000894","RIBBLE VALLEY","Lancashire","North West","England",77968,0.707982762158834,"CON","LAB",0.23911231884058,2017,0.578242753623188,0.339130434782609,0.058822463768116,0.023804347826087,0,0,0,0,2.2055538074863,0.023804347826087
"E14000895","RICHMOND (YORKS)","North Yorkshire","Yorkshire and The Humber","England",80905,0.70469068660775,"CON","LAB",0.405311069405223,2017,0.639468191465104,0.234157122059881,0.0589339273499027,0.0305018153754407,0,0,0,0.0369389437496711,2.12984751785281,0.0674407591251118
"E14000896","RICHMOND PARK","London","London","England",80025,0.791377694470478,"CON","LIBDEM",0.000710563713879675,2017,0.451413232275383,0.0911574293383862,0.450702668561503,0,0,0,0.00672666982472762,0,2.40811983292815,0.00672666982472762
"E14000897","ROCHDALE","Greater Manchester","North West","England",78064,0.641063742570199,"LAB","CON",0.296119414914875,2017,0.284070018383822,0.580189433298697,0.0804691871153385,0,0,0,0.0327911437934618,0.0224802174086804,2.35088642862175,0.0552713612021421
"E14000898","ROCHESTER AND STROOD","Kent","South East","England",82702,0.65015356339629,"CON","LAB",0.183191058044598,2017,0.543658985660883,0.360467927616284,0.0221131135040637,0.014525098104856,0,0,0.0538042366419312,0.005430638471982,2.33031477674202,0.0737599732187692
"E14000899","ROCHFORD AND SOUTHEND EAST","Essex","Eastern","England",73501,0.642821186106311,"CON","LAB",0.117422959701998,2017,0.487068235692516,0.369645275990518,0.0267736200474094,0.0170165932949543,0,0,0.0376100575685743,0.0618862174060278,2.63072113984876,0.116512868269556
"E14000900","ROMFORD","London","London","England",73493,0.679574925503109,"CON","LAB",0.27586897325004,2017,0.594085375620695,0.318216402370655,0.024327246516098,0.016318276469646,0,0,0.0470526990229057,0,2.18688617608423,0.0633709754925517
"E14000901","ROMSEY AND SOUTHAMPTON NORTH","Hampshire","South East","England",67186,0.746107820081565,"CON","LIBDEM",0.359998404085541,2017,0.571895946377274,0.191789020108522,0.211897542291733,0.0190113309926588,0,0,0,0.00540616022981168,2.44415576160725,0.0244174912224705
"E14000902","ROSSENDALE AND DARWEN","Lancashire","North West","England",72486,0.691940512650719,"CON","LAB",0.0641199457692002,2017,0.508393811308717,0.444273865539517,0.0309035808278172,0.0164287423239493,0,0,0,0,2.18785601269903,0.0164287423239493
"E14000903","ROTHER VALLEY","South Yorkshire","Yorkshire and The Humber","England",75230,0.657822677123488,"LAB","CON",0.078443258971872,2017,0.402905754930488,0.48134901390236,0.0233389912706111,0.0175598124797931,0,0,0.0748464274167475,0,2.49697264685529,0.0924062398965406
"E14000904","ROTHERHAM","South Yorkshire","Yorkshire and The Humber","England",63237,0.599696380283695,"LAB","CON",0.300266329140627,2017,0.264140495213986,0.564406824354613,0.046251615114838,0,0,0,0.0874403396355774,0.0377607256809852,2.50290235374181,0.125201065316562
"E14000905","RUGBY","Warwickshire","West Midlands","England",72175,0.711271215794943,"CON","LAB",0.159965716066698,2017,0.54293283465794,0.382967118591242,0.0555360760479975,0.0185639707028206,0,0,0,0,2.24785398357688,0.0185639707028206
"E14000906","RUISLIP, NORTHWOOD AND PINNER","London","London","England",73427,0.727007776431013,"CON","LAB",0.261886028998539,2017,0.572383949645948,0.310497920647409,0.0714285714285714,0.0237533250908546,0,0,0.0219362331872167,0,2.32460936192114,0.0456895582780713
"E14000907","RUNNYMEDE AND WEYBRIDGE","Surrey","South East","England",74888,0.689149129366521,"CON","LAB",0.349745199480711,2017,0.609118564591447,0.259373365110736,0.0729523920246469,0.0261000988199733,0,0,0.0324555794531961,0,2.24539167263883,0.0585556782731694
"E14000908","RUSHCLIFFE","Nottinghamshire","East Midlands","England",74738,0.78020551794268,"CON","LAB",0.137366877604569,2017,0.518307008969148,0.38094013136458,0.0473152578415736,0.0278849616710398,0,0,0.0255526401536588,0,2.39562971196648,0.0534376018246986
"E14000909","RUTLAND AND MELTON","Leicestershire","East Midlands","England",78463,0.733708881893376,"CON","LAB",0.40132710312842,2017,0.628272160364085,0.226945057235665,0.0818322360992896,0.0304851569421043,0,0,0.0324653893588563,0,2.19823784671762,0.0629505463009606
"E14000910","SAFFRON WALDEN","Essex","Eastern","England",83072,0.733231413713405,"CON","LAB",0.409876705356996,2017,0.617770189292574,0.207893483935578,0.140007552002101,0,0,0,0.034328774769746,0,2.24396229321925,0.034328774769746
"E14000911","SALFORD AND ECCLES","Greater Manchester","North West","England",78080,0.609874487704918,"LAB","CON",0.401772401772402,2017,0.252756252756253,0.654528654528654,0.027006027006027,0.016989016989017,0,0,0.0487200487200487,0,2.017409932002,0.0657090657090657
"E14000912","SALISBURY","Wiltshire","South West","England",72892,0.731369697634857,"CON","LAB",0.325129898144848,2017,0.580593123370411,0.255463225225563,0.112209487722984,0.0216090487891805,0,0,0.0223406051283975,0.00778450976346345,2.4040342250147,0.0517341636810414
"E14000913","SCARBOROUGH AND WHITBY","North Yorkshire","Yorkshire and The Humber","England",73599,0.685457682848952,"CON","LAB",0.0680885646890919,2017,0.483676584273226,0.415588019584134,0.0268389859065591,0.018137128585304,0,0,0.0333406013994331,0.0224186802513429,2.44307680086667,0.07389641023608
"E14000914","SCUNTHORPE","Humberside","Yorkshire and The Humber","England",61578,0.652863035499691,"LAB","CON",0.0853440127356848,2017,0.43492861051689,0.520272623252575,0.0137804089348789,0,0,0,0.0310183572956569,0,2.16920428142462,0.0310183572956569
"E14000915","SEDGEFIELD","Durham","North East","England",63889,0.650988433063595,"LAB","CON",0.145680555889495,2017,0.388136856531461,0.533817412420956,0.0191627996441538,0.0164939530186819,0,0,0.0423889783847467,0,2.28285829657859,0.0588829314034286
"E14000916","SEFTON CENTRAL","Merseyside","North West","England",69019,0.754560338457526,"LAB","CON",0.299890550893834,2017,0.330497897425066,0.6303884483189,0.0265174062481998,0.0125962480078343,0,0,0,0,1.97051986310127,0.0125962480078343
"E14000917","SELBY AND AINSTY","North Yorkshire","Yorkshire and The Humber","England",75918,0.738639057930925,"CON","LAB",0.245595263570868,2017,0.587078250945146,0.341482987374278,0.0408909337327912,0,0,0,0.0305478279477851,0,2.15574507235934,0.0305478279477851
"E14000918","SEVENOAKS","Kent","South East","England",71565,0.7156850415706,"CON","LAB",0.427915967042837,2017,0.637354055214963,0.209438088172127,0.0835643719005037,0.0326642977078371,0,0,0.0369791870045687,0,2.17626944490462,0.0696434847124058
"E14000919","SHEFFIELD CENTRAL","South Yorkshire","Yorkshire and The Humber","England",77560,0.617289840123775,"LAB","CON",0.579568477557073,2017,0.129811809428327,0.7093802869854,0.0514860997973975,0.0803726215092842,0,0,0.022140067255676,0.00680911502391545,1.88779469080832,0.109321803788876
"E14000920","SHEFFIELD SOUTH EAST","South Yorkshire","Yorkshire and The Humber","England",68945,0.632330118210167,"LAB","CON",0.270621157904395,2017,0.314753647123589,0.585374805027984,0.0328470501880906,0,0,0,0.0646848334709606,0.00233966418937517,2.23712619979339,0.0670244976603358
"E14000921","SHEFFIELD, BRIGHTSIDE AND HILLSBOROUGH","South Yorkshire","Yorkshire and The Humber","England",70344,0.595217786875924,"LAB","CON",0.457200859804156,2017,0.216145211368522,0.673346071172677,0.0253403391449725,0.0176021017434918,0,0,0.0631717219966563,0.00439455457368044,1.9799015077726,0.0851683783138285
"E14000922","SHEFFIELD, HALLAM","South Yorkshire","Yorkshire and The Humber","England",73455,0.776257572663535,"LAB","LIBDEM",0.0372676253945984,2017,0.237828831988776,0.383742546474921,0.346474921080323,0.0144335320940021,0,0,0.016292528937215,0.00122763942476324,3.08317436298311,0.0319537004559804
"E14000923","SHEFFIELD, HEELEY","South Yorkshire","Yorkshire and The Humber","England",68040,0.65,"LAB","CON",0.312666757111202,2017,0.28707095373762,0.599737710848822,0.0457197123863791,0.0213222991000769,0,0,0.044702211368878,0.00144711255822367,2.238937790103,0.0674716230271786
"E14000924","SHERWOOD","Nottinghamshire","East Midlands","England",76196,0.700351724499974,"CON","LAB",0.0974064912675212,2017,0.515178772205982,0.41777228093846,0.0208567573645154,0.0124428453639157,0,0,0.0337493441271269,0,2.26412517674755,0.0461921894910426
"E14000925","SHIPLEY","West Yorkshire","Yorkshire and The Humber","England",73133,0.73010815910738,"CON","LAB",0.0876673845865718,2017,0.51347504447982,0.425807659893248,0.0412398164622156,0,0,0,0,0.0194774791647158,2.23689186253151,0.0194774791647158
"E14000926","SHREWSBURY AND ATCHAM","Shropshire","West Midlands","England",79043,0.736346039497489,"CON","LAB",0.113860110303593,2017,0.499510334518839,0.385650224215247,0.0730890160301015,0.0183323883648609,0,0,0.0234180368709517,0,2.47241309342677,0.0417504252358126
"E14000927","SITTINGBOURNE AND SHEPPEY","Kent","South East","England",81717,0.628865474748216,"CON","LAB",0.295997197843897,2017,0.601510050789079,0.305512852945183,0.0270875089999805,0.0108583549008543,0,0,0,0.055031232364903,2.17849490100214,0.0658895872657573
"E14000928","SKIPTON AND RIPON","North Yorkshire","Yorkshire and The Humber","England",78104,0.744366485711359,"CON","LAB",0.343751075028381,2017,0.626526540300664,0.282775465272283,0,0.0642264955794833,0,0,0,0.0264714988475696,2.09501631205698,0.0906979944270529
"E14000929","SLEAFORD AND NORTH HYKEHAM","Lincolnshire","East Midlands","England",90929,0.723608529731989,"CON","LAB",0.383558520905208,2017,0.642050549417147,0.258492028511938,0.0413696673100597,0.0147119169567002,0,0,0.0296974026171406,0.0136784351870146,2.07449958683978,0.0580877547608554
"E14000930","SLOUGH","Berkshire","South East","England",83272,0.652019886636565,"LAB","CON",0.313067501611566,2017,0.31627221659453,0.629339718206096,0.0240906160788286,0,0,0,0.0226171839027535,0.00768026521779169,2.01107103790562,0.0302974491205452
"E14000931","SOLIHULL","West Midlands","West Midlands","England",77789,0.729511884713777,"CON","LAB",0.362497356735039,2017,0.581253964897441,0.218756608162402,0.1568513427786,0.0203883837315853,0,0,0.0227497004299711,0,2.43163338650032,0.0431380841615564
"E14000932","SOMERTON AND FROME","Somerset","South West","England",84437,0.756682497009605,"CON","LIBDEM",0.358511237713642,2017,0.567066299380204,0.172134226507231,0.208555061666562,0.0367338633944782,0,0,0,0.0155105490515244,2.52347113671177,0.0522444124460026
"E14000933","SOUTH BASILDON AND EAST THURROCK","Essex","Eastern","England",73537,0.64076587296191,"CON","LAB",0.243845500848896,2017,0.568994057724958,0.325148556876061,0.01553480475382,0.0144312393887946,0,0,0.0677631578947368,0.00812818336162988,2.30105469138365,0.0903225806451613
"E14000934","SOUTH CAMBRIDGESHIRE","Cambridgeshire","Eastern","England",85257,0.761509318882907,"CON","LAB",0.245702667734582,2017,0.518005668165855,0.272303000431273,0.186402562996735,0.0232887684061364,0,0,0,0,2.64713379449026,0.0232887684061364
"E14000935","SOUTH DERBYSHIRE","Derbyshire","East Midlands","England",76380,0.689067818800733,"CON","LAB",0.227432501757519,2017,0.587239459634056,0.359806957876537,0.0355303908342992,0.0174231916551082,0,0,0,0,2.10138243025463,0.0174231916551082
"E14000936","SOUTH DORSET","Dorset","South West","England",75553,0.687014413722817,"CON","LAB",0.225311139367318,2017,0.56130312487959,0.335991985512272,0.0588178630601472,0.0438870265479906,0,0,0,0,2.30767052092739,0.0438870265479906
"E14000937","SOUTH EAST CAMBRIDGESHIRE","Cambridgeshire","Eastern","England",86121,0.731552118530904,"CON","LAB",0.256468048633377,2017,0.533332275165868,0.276864226532491,0.189803498301641,0,0,0,0,0,2.51811479130499,0
"E14000938","SOUTH EAST CORNWALL","Cornwall","South West","England",71880,0.74045631608236,"CON","LAB",0.327728092589809,2017,0.554129715917631,0.226401623327822,0.194385991282128,0.0250826694724185,0,0,0,0,2.5205901271695,0.0250826694724185
"E14000939","SOUTH HOLLAND AND THE DEEPINGS","Lincolnshire","East Midlands","England",76374,0.658797496530233,"CON","LAB",0.494822617509689,2017,0.69917519626354,0.204352578753851,0.0284805723939183,0.0177680612143496,0,0,0.0434264135943556,0.00679717777998609,1.87383529352373,0.0679916525886912
"E14000940","SOUTH LEICESTERSHIRE","Leicestershire","East Midlands","England",78985,0.717718554155852,"CON","LAB",0.328652825063063,2017,0.613787507276544,0.285134682213481,0.0423891760306232,0.0192629963484979,0,0,0.0394256381308543,0,2.16563102402676,0.0586886344793523
"E14000941","SOUTH NORFOLK","Norfolk","Eastern","England",83055,0.73578953705376,"CON","LAB",0.272913223478588,2017,0.582219240398619,0.309306016920031,0.0830292418713489,0.0254455008100015,0,0,0,0,2.26146730105882,0.0254455008100015
"E14000942","SOUTH NORTHAMPTONSHIRE","Northamptonshire","East Midlands","England",85759,0.757914621205938,"CON","LAB",0.351395427551617,2017,0.624619219052894,0.273223791501277,0.0557401766208191,0.0208775654635527,0,0,0.0209698759961845,0.00456937136527278,2.13308822074174,0.04641681282501
"E14000943","SOUTH RIBBLE","Lancashire","North West","England",75752,0.723862076248812,"CON","LAB",0.135335740598898,2017,0.528504212714739,0.393168472115841,0.037805011489222,0.00900900900900901,0,0,0.0252945252945253,0.00621876937666411,2.29312031710844,0.0405223036801984
"E14000944","SOUTH SHIELDS","Tyne and Wear","North East","England",63433,0.642756924629136,"LAB","CON",0.355832434023349,2017,0.259246541744334,0.615078975767684,0.0167026390660257,0.0352447758265476,0,0,0.0737270675954086,0,2.21000448885812,0.108971843421956
"E14000945","SOUTH STAFFORDSHIRE","Staffordshire","West Midlands","England",73441,0.695919173213872,"CON","LAB",0.444794458901563,2017,0.697646207125946,0.252851748224383,0.0263750024457532,0.0231270422039171,0,0,0,0,1.81200539113059,0.0231270422039171
"E14000946","SOUTH SUFFOLK","Suffolk","Eastern","England",75485,0.718487116645691,"CON","LAB",0.327260993823177,2017,0.605310224025076,0.278049230201899,0.0581543283857288,0.0317691527611321,0,0,0.0267170646261639,0,2.22808034928119,0.058486217387296
"E14000947","SOUTH SWINDON","Wiltshire","South West","England",72372,0.708436964571934,"CON","LAB",0.0480583565758421,2017,0.483879776091748,0.435821419515906,0.0405492383608668,0.0145696397573677,0,0,0.0251799262741121,0,2.34427842650556,0.0397495660314798
"E14000948","SOUTH THANET","Kent","South East","England",72334,0.687823153703653,"CON","LAB",0.128374168391856,2017,0.50774827648584,0.379374108093984,0.0304303258094989,0.0162603260104918,0,0,0.0602375736136514,0.00594938998653347,2.45949585635438,0.0824472896106767
"E14000949","SOUTH WEST BEDFORDSHIRE","Bedfordshire","Eastern","England",79658,0.698423259434081,"CON","LAB",0.2546598364339,2017,0.592450795362631,0.337790958928732,0.0472724004673317,0.0170755819178575,0,0,0,0.00541026332344747,2.13832296729578,0.0224858452413049
"E14000950","SOUTH WEST DEVON","Devon","South West","England",71260,0.741748526522593,"CON","LAB",0.299222430330893,2017,0.598482698601888,0.299260268270995,0.0516866261800708,0.0214351930680894,0,0,0.0291352138789564,0,2.21377012557654,0.0505704069470458
"E14000951","SOUTH WEST HERTFORDSHIRE","Hertfordshire","Eastern","England",81087,0.747999062735087,"CON","LAB",0.322325359009447,2017,0.579163437917333,0.256838078907886,0.116696618468996,0.0259838754884342,0,0,0.0213179892173512,0,2.40301546254126,0.0473018647057854
"E14000952","SOUTH WEST NORFOLK","Norfolk","Eastern","England",77874,0.673087294860929,"CON","LAB",0.349358974358974,2017,0.627556471306471,0.278197496947497,0.0451198107448107,0,0,0,0.049126221001221,0,2.10229712691235,0.049126221001221
"E14000953","SOUTH WEST SURREY","Surrey","South East","England",78042,0.774352271853617,"CON","OTHER",0.35726105374636,2017,0.557370267407996,0.125860471273497,0.0987390786338364,0,0,0,0.0179209690230342,0.200109213661636,2.65521922080394,0.21803018268467
"E14000954","SOUTH WEST WILTSHIRE","Wiltshire","South West","England",76898,0.711995110405992,"CON","LAB",0.334715347664883,2017,0.59982466073679,0.265109313071907,0.0978977552921408,0.0263922120143924,0,0,0,0.0107760588847692,2.27030622695497,0.0371682708991617
"E14000955","SOUTHAMPTON, ITCHEN","Hampshire","South East","England",71722,0.652282423803017,"CON","LAB",0.000662633862727913,2017,0.465404099779835,0.464741465917107,0.0303742812560118,0.0154970822734754,0,0,0.0239830707735716,0,2.30243098489311,0.039480153047047
"E14000956","SOUTHAMPTON, TEST","Hampshire","South East","England",70199,0.668143420846451,"LAB","CON",0.245250836833465,2017,0.341257488859988,0.586508325693452,0.0403385710935335,0,0,0,0,0.0318956143530265,2.15939244210499,0.0318956143530265
"E14000957","SOUTHEND WEST","Essex","Eastern","England",67677,0.69729745703858,"CON","LAB",0.211904812358289,2017,0.551927274268399,0.34002246191011,0.0447119154075989,0.0176092899069738,0,0,0.0353033417388909,0.0104257167680278,2.35902883263866,0.0633383484138925
"E14000958","SOUTHPORT","Merseyside","North West","England",69400,0.691008645533141,"CON","LAB",0.0607640336975561,2017,0.386625239803153,0.325861206105597,0.264012845108016,0,0,0,0.0235007089832346,0,3.06824073542639,0.0235007089832346
"E14000959","SPELTHORNE","Surrey","South East","England",72641,0.689899643452045,"CON","LAB",0.267883867105657,2017,0.57252319664771,0.304639329542053,0.0549735608101367,0.0220492866407263,0,0,0.0458146263593734,0,2.34634284510676,0.0678639130000998
"E14000960","ST ALBANS","Hertfordshire","Eastern","England",72811,0.782821277004848,"CON","LIBDEM",0.10717919927015,2017,0.43108530123864,0.230481771290221,0.32390610196849,0.0145268255026492,0,0,0,0,2.90627910715538,0.0145268255026492
"E14000961","ST AUSTELL AND NEWQUAY","Cornwall","South West","England",78609,0.689641135238968,"CON","LAB",0.205526451708109,2017,0.495388474876411,0.289862023168302,0.214749501955287,0,0,0,0,0,2.6627819723512,0
"E14000962","ST HELENS NORTH","Merseyside","North West","England",76088,0.66005151929345,"LAB","CON",0.366492772091912,2017,0.270917127951894,0.637409900043805,0.0256262195850424,0.024292142885588,0,0,0.0417546095336705,0,2.07177571821131,0.0660467524192585
"E14000963","ST HELENS SOUTH AND WHISTON","Merseyside","North West","England",79036,0.669138114277038,"LAB","CON",0.460291948719888,2017,0.218129561698748,0.678421510418636,0.0397269598759596,0.0267934803161517,0,0,0.0369284876905041,0,1.95504917078381,0.0637219680066558
"E14000964","ST IVES","Cornwall","South West","England",67145,0.762916077146474,"CON","LIBDEM",0.00609065708819739,2017,0.431811970483739,0.14246671612072,0.425721313395541,0,0,0,0,0,2.57733965012896,0
"E14000965","STAFFORD","Staffordshire","West Midlands","England",68445,0.758623712469866,"CON","LAB",0.14885216855404,2017,0.547415453354903,0.398563284800863,0.0296587319929127,0.0243625298513212,0,0,0,0,2.17396245950138,0.0243625298513212
