latitude,longitude,accessibility_type_group_text
53.5999,-2.455261,Public Access
53.09999,-2.317924,Public Access
53.53786,-2.072647,Public Access
53.04391,-2.195397,Public Access
53.5999,-2.455261,Public Access
53.5999,-2.455261,Public Access
50.91662,-1.499778,Public Access
51.33745,-0.1374024,Private
53.5999,-2.455261,Public Access
53.5999,-2.455261,Public Access
53.53889,-2.129724,Public Access
53.53889,-2.129724,Public Access
50.91662,-1.499778,Public Access
50.41927,-3.564242,Public Access
53.29016,-1.289005,Public Access
54.95921,-1.702368,Public Access
54.95921,-1.702368,Public Access
50.76083,-1.902288,Public Access
52.55226,-1.381731,Public Access
52.55226,-1.381731,Private
51.40863,0.0288806,Public Access
50.16158,-5.015318,Public Access
55.40553,-1.705515,Private
51.53901,0.7160959,Public Access
55.40553,-1.705515,Private
51.53901,0.7160959,Public Access
55.40553,-1.705515,Private
51.53901,0.7160959,Public Access
51.53901,0.7160959,Public Access
54.96868,-1.556028,Public Access
53.68355,-2.835685,Public Access
52.76524,-0.8785283,Public Access
50.92185,-1.48723,Public Access
51.50489,-0.2005996,Private
51.39229,-1.331667,Public Access
51.50489,-0.2005996,Public Access
51.56261,-1.790857,Public Access
53.78397,-1.550614,Public Access
53.69345,-2.247402,Private
53.78397,-1.550614,Public Access
51.33325,1.415459,Private
54.05991,-2.878499,Public Access
51.59775,-0.008949347,Public Access
51.56261,-1.790857,Public Access
53.78397,-1.550614,Public Access
51.39229,-1.331667,Public Access
53.36929,-1.471174,Public Access
53.51603,-2.245309,Private
53.22601,-1.276443,Private
51.39229,-1.331667,Public Access
54.96868,-1.556028,Public Access
51.39229,-1.331667,Public Access
53.78397,-1.550614,Public Access
53.78397,-1.550614,Public Access
53.78397,-1.550614,Public Access
53.262,-1.379883,Private
53.51603,-2.245309,Private
51.39229,-1.331667,Public Access
53.70852,-1.912871,Public Access
53.70852,-1.912871,Public Access
53.70852,-1.912871,Public Access
53.25738,-2.514632,Public Access
54.94058,-1.546664,Public Access
54.94058,-1.546664,Public Access
54.94058,-1.546664,Public Access
54.94058,-1.546664,Public Access
53.60086,-1.453804,Public Access
53.60086,-1.453804,Public Access
54.74961,-1.351256,Public Access
52.72308,-1.381889,Public Access
51.66594,-0.3321426,Public Access
50.46902,-3.501329,Public Access
54.65812,-1.444482,Public Access
53.60086,-1.453804,Public Access
52.50084,-1.901682,Public Access
52.59009,-1.132867,Public Access
54.97287,-2.096683,Public Access
52.7554,-1.151944,Public Access
53.60086,-1.453804,Public Access
51.52721,-0.325785,Public Access
54.91581,-1.686585,Private
51.52721,-0.325785,Public Access
54.65812,-1.444482,Public Access
50.53649,-4.97089,Public Access
53.60086,-1.453804,Public Access
52.55294,-0.1264713,Public Access
53.34805,-2.158875,Public Access
51.39096,-2.196367,Private
51.37329,-1.281696,Public Access
54.74961,-1.351256,Public Access
53.68193,-1.501274,Public Access
53.68193,-1.501274,Public Access
51.39096,-2.196367,Private
51.66594,-0.3321426,Public Access
54.65812,-1.444482,Public Access
54.65812,-1.444482,Public Access
53.83783,-1.727188,Public Access
54.65812,-1.444482,Public Access
54.74961,-1.351256,Public Access
53.60086,-1.453804,Public Access
54.90505,-2.936928,Public Access
50.46648,-3.515029,Public Access
52.59009,-1.132867,Public Access
52.59009,-1.132867,Public Access
54.74961,-1.351256,Public Access
51.37329,-1.281696,Public Access
54.65812,-1.444482,Public Access
54.74961,-1.351256,Public Access
54.74961,-1.351256,Public Access
52.50084,-1.901682,Public Access
51.3462,-1.324434,Private
54.74961,-1.351256,Public Access
50.46648,-3.515029,Public Access
52.50084,-1.901682,Public Access
50.46648,-3.515029,Public Access
50.93835,-1.38035,Public Access
54.65812,-1.444482,Public Access
53.40658,-2.161803,Public Access
54.65812,-1.444482,Public Access
53.79805,-3.009453,Public Access
53.78848,-2.230325,Public Access
53.78848,-2.230325,Public Access
53.78848,-2.230325,Public Access
53.78848,-2.230325,Public Access
52.62337,1.303185,Public Access
53.74528,-2.394376,Public Access
51.40334,-0.9649079,Public Access
51.40334,-0.9649079,Public Access
51.40334,-0.9649079,Public Access
51.94556,-0.2767268,Public Access
51.94556,-0.2767268,Public Access
52.4817,-0.4605356,Public Access
54.8806,-2.893005,Private
54.8806,-2.893005,Private
54.8806,-2.893005,Private
51.50045,-0.067887,Private
54.8806,-2.893005,Public Access
51.50045,-0.067887,Private
51.50045,-0.067887,Private
54.8806,-2.893005,Public Access
51.47713,-0.1955076,Public Access
54.8806,-2.893005,Public Access
54.8806,-2.893005,Private
51.59891,-0.3590074,Public Access
53.08179,-0.800836,Public Access
54.88342,-2.832461,Public Access
51.51914,-0.02506334,Public Access
51.56507,-0.2806814,Not Known
53.69982,-1.64666,Public Access
51.25332,-0.9527165,Public Access
52.48665,-1.890947,Public Access
51.25332,-0.9527165,Public Access
51.00585,-0.9448625,Public Access
54.98561,-1.663665,Public Access
54.95963,-1.854153,Public Access
51.96317,-0.4938626,Public Access
51.45343,0.1195895,Public Access
54.98561,-1.663665,Public Access
51.55026,0.6401809,Public Access
53.57872,-1.457972,Private
53.86864,-2.415402,Public Access
53.69987,-0.07525147,Public Access
52.81821,-1.647336,Public Access
53.74554,-2.390937,Private
53.643,-2.098931,Public Access
51.51914,-0.02506334,Public Access
53.69982,-1.64666,Public Access
51.37971,-2.36265,Private
51.59891,-0.3590074,Public Access
52.63301,-2.509516,Public Access
52.98581,-1.491004,Private
51.25332,-0.9527165,Public Access
53.74229,-1.771297,Public Access
53.06265,-1.485085,Private
51.51914,-0.02506334,Not Known
53.27798,-1.268471,Public Access
53.76891,-0.2566249,Public Access
51.96317,-0.4938626,Public Access
53.57872,-1.457972,Private
50.79871,0.3171527,Public Access
51.75871,-0.3025921,Private
51.94589,-0.8848494,Public Access
51.56507,-0.2806814,Public Access
51.46274,-2.619603,Public Access
51.37753,1.327669,Public Access
53.57872,-1.457972,Private
52.48354,-1.750767,Public Access
51.2408,-0.1774405,Public Access
52.70853,-2.760298,Public Access
51.50819,-0.395644,Public Access
51.51914,-0.02506334,Public Access
51.56507,-0.2806814,Public Access
53.69982,-1.64666,Public Access
51.48909,-0.1040286,Public Access
50.84116,-0.7401043,Public Access
53.5756,-0.07020355,Not Known
51.75339,-2.277855,Public Access
51.40692,0.8581243,Public Access
53.84507,-1.538015,Public Access
52.81821,-1.647336,Public Access
54.95963,-1.854153,Public Access
51.70625,-1.346234,Private
51.79831,-0.02909979,Public Access
53.95099,-1.371108,Public Access
53.69982,-1.64666,Public Access
53.32509,-1.31434,Public Access
53.63785,-0.6594268,Private
52.63301,-2.509516,Public Access
53.06265,-1.485085,Private
52.60938,-1.133445,Public Access
52.53455,1.478032,Public Access
53.66197,-1.763498,Public Access
53.8124,-1.695028,Public Access
51.51914,-0.02506334,Not Known
53.40951,-2.164681,Public Access
51.51914,-0.02506334,Not Known
52.74595,-0.581771,Private
51.35936,1.113565,Public Access
51.40076,-0.07457824,Private
51.51914,-0.02506334,Public Access
53.416,-2.097414,Public Access
53.1728,-2.829556,Public Access
51.96317,-0.4938626,Public Access
53.57872,-1.457972,Private
52.57506,-0.2419111,Public Access
50.08175,-5.257882,Private
52.63301,-2.509516,Public Access
51.13593,0.2868743,Private
51.50263,-0.2221142,Public Access
53.57872,-1.457972,Private
54.78963,-1.582435,Public Access
54.78963,-1.582435,Public Access
54.78963,-1.582435,Public Access
54.78963,-1.582435,Public Access
54.78963,-1.582435,Private
54.78963,-1.582435,Public Access
51.35651,-0.1577497,Public Access
51.35651,-0.1577497,Private
53.33252,-2.405707,Public Access
53.23168,-0.5338609,Private
51.86848,-0.4070333,Public Access
51.86848,-0.4070333,Public Access
51.5341,0.5668697,Public Access
51.86848,-0.4070333,Public Access
50.85666,0.5677226,Public Access
51.86848,-0.4070333,Public Access
51.86848,-0.4070333,Public Access
53.69593,-2.255212,Public Access
51.65375,0.08876087,Public Access
51.86848,-0.4070333,Public Access
51.86848,-0.4070333,Public Access
51.86848,-0.4070333,Public Access
53.07692,-2.217025,Public Access
51.86848,-0.4070333,Public Access
53.07692,-2.217025,Public Access
53.0079,-1.361383,Public Access
53.0079,-1.361383,Public Access
51.5151,-0.07344997,Private
50.39055,-4.101396,Public Access
54.08855,-0.2028852,Public Access
54.08855,-0.2028852,Public Access
50.86093,-2.169791,Public Access
53.48043,-2.986073,Public Access
53.48043,-2.986073,Private
53.48043,-2.986073,Public Access
53.48043,-2.986073,Private
51.89676,-0.4893895,Public Access
51.89676,-0.4893895,Public Access
51.89676,-0.4893895,Private
51.89676,-0.4893895,Private
51.89676,-0.4893895,Private
51.89676,-0.4893895,Private
51.89676,-0.4893895,Private
51.89676,-0.4893895,Public Access
51.89676,-0.4893895,Private
54.962,-1.599987,Public Access
52.6138,1.289656,Public Access
53.5179,-2.025899,Public Access
52.69176,-0.7180895,Private
51.50971,-0.2564538,Public Access
53.5179,-2.025899,Public Access
55.15557,-1.70977,Public Access
52.69176,-0.7180895,Private
51.56498,0.1843801,Public Access
52.57823,-1.310439,Public Access
53.306,-2.352146,Private
53.00407,-2.186465,Public Access
53.38888,-3.040973,Public Access
51.37849,-2.324805,Public Access
50.41965,-5.049102,Public Access
53.46493,-0.5810169,Public Access
52.69176,-0.7180895,Private
52.57823,-1.310439,Public Access
52.2967,-1.896747,Public Access
53.35697,-1.523017,Private
53.5179,-2.025899,Public Access
53.70481,-1.914435,Public Access
54.85104,-1.831276,Public Access
53.5179,-2.025899,Public Access
53.80557,-1.670571,Public Access
52.69176,-0.7180895,Private
53.5179,-2.025899,Public Access
51.56838,0.5047421,Private
52.63906,-2.28345,Public Access
52.63906,-2.28345,Public Access
52.63906,-2.28345,Public Access
51.5669,-1.769408,Public Access
51.27629,1.086043,Public Access
51.57362,0.4353383,Public Access
51.57362,0.4353383,Public Access
51.57362,0.4353383,Public Access
53.11517,-1.121734,Public Access
52.50073,-1.744483,Public Access
53.05928,-2.208595,Public Access
51.53854,-0.1987252,Public Access
53.48932,-1.311545,Private
53.79537,-1.48133,Public Access
53.05928,-2.208595,Public Access
53.00029,-2.185129,Public Access
53.00029,-2.185129,Public Access
53.79537,-1.48133,Public Access
53.00025,-2.110475,Public Access
53.02258,-1.373317,Public Access
52.81082,-1.626775,Public Access
53.79537,-1.48133,Public Access
53.01449,-2.185116,Public Access
52.50073,-1.744483,Public Access
53.00029,-2.185129,Public Access
51.53854,-0.1987252,Public Access
53.79537,-1.48133,Public Access
53.00029,-2.185129,Public Access
53.79537,-1.48133,Public Access
53.48932,-1.311545,Private
51.65695,-0.4428169,Public Access
51.91135,-0.1682449,Private
52.31596,-1.903172,Public Access
51.47261,-0.1899802,Public Access
53.52657,-1.142428,Public Access
51.91135,-0.1682449,Public Access
53.58361,-1.553192,Public Access
53.58361,-1.553192,Public Access
51.65695,-0.4428169,Public Access
52.45605,-2.148686,Public Access
50.3885,-4.051956,Public Access
53.42692,-1.486885,Public Access
51.47261,-0.1899802,Public Access
53.58361,-1.553192,Public Access
51.65695,-0.4428169,Public Access
53.42692,-1.486885,Public Access
53.65026,-1.493567,Public Access
53.50138,-1.44939,Public Access
53.56661,-0.6505724,Public Access
51.47261,-0.1899802,Public Access
53.59328,-2.221463,Public Access
53.64213,-2.128456,Private
52.21291,-2.205127,Public Access
51.91135,-0.1682449,Public Access
54.87502,-1.388844,Private
53.42692,-1.486885,Public Access
53.58361,-1.553192,Public Access
53.58361,-1.553192,Private
53.58361,-1.553192,Public Access
53.59328,-2.221463,Public Access
51.00579,-1.550647,Public Access
53.26892,-1.338212,Public Access
53.58361,-1.553192,Public Access
53.58361,-1.553192,Public Access
53.58361,-1.553192,Public Access
53.50138,-1.44939,Public Access
53.65026,-1.493567,Public Access
51.47261,-0.1899802,Public Access
53.58361,-1.553192,Public Access
52.23816,-0.8736806,Public Access
53.57357,-1.459941,Private
53.8797,-1.916172,Public Access
53.8797,-1.916172,Public Access
53.8797,-1.916172,Public Access
53.8797,-1.916172,Public Access
53.8797,-1.916172,Public Access
53.8797,-1.916172,Private
51.57219,0.4525219,Public Access
51.57219,0.4525219,Public Access
51.56046,0.1493899,Public Access
51.56046,0.1493899,Public Access
51.57219,0.4525219,Public Access
51.5783,0.4490221,Public Access
51.5783,0.4490221,Public Access
51.5783,0.4490221,Public Access
54.82504,-3.159135,Public Access
51.87516,-2.239546,Public Access
53.50949,-2.076604,Private
53.53336,-1.635891,Public Access
51.87516,-2.239546,Public Access
51.87516,-2.239546,Public Access
51.72038,-2.51594,Public Access
53.53336,-1.635891,Public Access
51.72038,-2.51594,Not Known
51.87516,-2.239546,Public Access
51.87516,-2.239546,Public Access
54.82504,-3.159135,Public Access
52.56164,1.717954,Public Access
52.94295,-1.431646,Public Access
52.55665,-1.819515,Public Access
51.8177,-2.403226,Public Access
53.57095,-0.6669155,Public Access
53.57095,-0.6669155,Public Access
50.92984,-2.594228,Public Access
51.40938,-2.57795,Public Access
51.51485,-0.4222914,Public Access
51.46473,0.1025301,Public Access
51.35803,-2.132905,Public Access
51.81824,0.6373158,Public Access
51.44734,-2.842443,Public Access
51.02613,-4.206017,Private
51.41938,-2.50735,Public Access
51.45625,-2.591309,Public Access
52.56164,1.717954,Public Access
51.45625,-2.591309,Public Access
53.74093,-0.3846637,Public Access
51.45448,0.07521789,Private
51.45448,0.07521789,Private
51.45448,0.07521789,Private
51.45448,0.07521789,Private
51.45448,0.07521789,Private
51.56046,0.1493899,Public Access
51.56313,0.1588525,Public Access
51.56313,0.1588525,Public Access
51.56313,0.1588525,Public Access
51.56313,0.1588525,Public Access
51.56313,0.1588525,Public Access
55.18441,-1.524912,Public Access
55.18441,-1.524912,Public Access
55.18441,-1.524912,Public Access
55.18441,-1.524912,Public Access
55.18441,-1.524912,Public Access
55.18441,-1.524912,Public Access
52.50497,-1.891874,Private
52.50497,-1.891874,Private
53.52029,-1.399312,Public Access
53.58438,-1.479989,Public Access
53.52029,-1.399312,Public Access
53.58438,-1.479989,Public Access
53.52029,-1.399312,Public Access
53.52029,-1.399312,Public Access
53.58438,-1.479989,Public Access
53.04763,-2.21193,Public Access
52.06186,-0.8100137,Public Access
51.22137,0.6130425,Public Access
51.90211,-1.120927,Public Access
50.41807,-4.143054,Private
53.40867,-2.924924,Public Access
53.40867,-2.924924,Public Access
53.40867,-2.924924,Public Access
55.01437,-1.460163,Public Access
52.96913,-2.074885,Public Access
52.06186,-0.8100137,Public Access
53.97519,-1.535403,Public Access
53.61473,-0.2117146,Public Access
53.40867,-2.924924,Public Access
51.28635,-2.477663,Public Access
52.05455,-0.01087107,Public Access
54.78119,-1.637857,Public Access
53.77364,-1.779851,Private
51.37462,-2.959135,Public Access
52.05968,-0.8227917,Private
53.40867,-2.924924,Public Access
53.76389,-0.3760727,Public Access
52.6552,-1.185589,Public Access
52.6552,-1.185589,Public Access
50.88505,-2.79609,Public Access
50.88505,-2.79609,Public Access
53.82137,-1.722403,Public Access
50.79449,0.3233509,Public Access
52.59075,-2.01624,Public Access
51.99498,-0.709873,Public Access
54.97888,-1.675253,Public Access
51.52486,-0.09904441,Public Access
51.52486,-0.09904441,Public Access
50.79449,0.3233509,Public Access
52.637,-1.128526,Public Access
53.82137,-1.722403,Public Access
50.85391,-1.150615,Public Access
51.52486,-0.09904441,Public Access
52.637,-1.128526,Public Access
51.52486,-0.09904441,Public Access
51.77663,-0.007915766,Public Access
53.55094,-2.77751,Public Access
53.77468,-1.777099,Public Access
53.39138,-2.139049,Public Access
52.41615,-1.505504,Public Access
50.3686,-4.114697,Public Access
52.65475,-1.931211,Private
53.81799,-1.74227,Public Access
53.77468,-1.777099,Public Access
52.45718,-2.051973,Private
52.61144,-1.162924,Private
53.68923,-1.494894,Public Access
53.13123,-0.3690825,Public Access
52.61144,-1.162924,Private
51.53784,-0.17666,Private
53.59154,-0.6421447,Public Access
52.57199,-1.970422,Public Access
51.26268,1.100039,Private
54.63586,-2.642967,Public Access
51.60648,0.6636478,Public Access
53.4431,-1.946242,Public Access
53.62362,-1.878389,Public Access
52.18692,0.1301482,Public Access
53.55508,-0.05985915,Public Access
53.59154,-0.6421447,Public Access
52.98783,-2.19921,Public Access
53.81021,-3.053519,Public Access
51.20031,-0.5904053,Public Access
53.59154,-0.6421447,Public Access
53.40146,-2.118845,Public Access
55.11876,-1.514164,Public Access
51.59145,-0.01036494,Public Access
53.4458,-2.965134,Public Access
53.59154,-0.6421447,Public Access
51.60051,-0.09936603,Public Access
53.81021,-3.053519,Public Access
51.11153,-0.0283587,Public Access
53.78295,-0.3179944,Public Access
53.59154,-0.6421447,Public Access
52.20151,-1.988345,Public Access
53.82727,-1.589392,Public Access
53.78295,-0.3179944,Public Access
53.81799,-1.74227,Public Access
53.68923,-1.494894,Public Access
52.905,-1.175083,Public Access
51.47353,-2.507635,Public Access
53.55094,-2.77751,Public Access
53.81799,-1.74227,Public Access
53.59154,-0.6421447,Public Access
53.77468,-1.777099,Public Access
