date,region,value,region_short,label_wrapped
2017-01-01,West Lothian,107.69412652345767,,West Lothian
2017-02-01,West Lothian,107.88609838784802,,West Lothian
2017-03-01,West Lothian,108.34791769057071,,West Lothian
2017-04-01,West Lothian,110.79517536797718,,West Lothian
2017-05-01,West Lothian,110.9898415060669,,West Lothian
2017-06-01,West Lothian,110.74936542012293,,West Lothian
2017-07-01,West Lothian,110.03241809447468,,West Lothian
2017-08-01,West Lothian,110.71343893386714,,West Lothian
2017-09-01,West Lothian,111.44952034450813,,West Lothian
2017-10-01,West Lothian,111.16688118524117,,West Lothian
2017-11-01,West Lothian,111.9785432954525,,West Lothian
2017-12-01,West Lothian,112.23233512397567,,West Lothian
2018-01-01,West Lothian,112.94173520053148,,West Lothian
2018-02-01,West Lothian,113.97878619346677,,West Lothian
2018-03-01,West Lothian,114.2285499855432,,West Lothian
2018-04-01,West Lothian,113.68791831380388,,West Lothian
2018-05-01,West Lothian,114.44422075920622,,West Lothian
2018-06-01,West Lothian,115.80795973315554,,West Lothian
2018-07-01,West Lothian,116.53862645610691,,West Lothian
2018-08-01,West Lothian,119.09165382945352,,West Lothian
2018-09-01,West Lothian,117.44483435086137,,West Lothian
2018-10-01,West Lothian,117.54688543844884,,West Lothian
2018-11-01,West Lothian,117.41064832164561,,West Lothian
2018-12-01,West Lothian,117.33643117259594,,West Lothian
2019-01-01,West Lothian,117.39973809373888,,West Lothian
2019-02-01,West Lothian,117.80947317088817,,West Lothian
2019-03-01,West Lothian,120.25331984429482,,West Lothian
2019-04-01,West Lothian,120.0043542429601,,West Lothian
2019-05-01,West Lothian,121.10419056704869,,West Lothian
2019-06-01,West Lothian,120.96853157621297,,West Lothian
2019-07-01,West Lothian,120.73520820334365,,West Lothian
2019-08-01,West Lothian,120.34168193026619,,West Lothian
2019-09-01,West Lothian,121.1017017681937,,West Lothian
2019-10-01,West Lothian,120.47175905713357,,West Lothian
2019-11-01,West Lothian,120.50969712995776,,West Lothian
2019-12-01,West Lothian,121.10165860631813,,West Lothian
2020-01-01,West Lothian,120.4667869306473,,West Lothian
2020-02-01,West Lothian,120.47306181628016,,West Lothian
2020-03-01,West Lothian,121.18263332451089,,West Lothian
2020-04-01,West Lothian,117.74801856291354,,West Lothian
2020-05-01,West Lothian,116.65027407000719,,West Lothian
2020-06-01,West Lothian,117.17709272572728,,West Lothian
2020-07-01,West Lothian,119.19352922996988,,West Lothian
2020-08-01,West Lothian,121.03852980390127,,West Lothian
2020-09-01,West Lothian,121.85984315266205,,West Lothian
2020-10-01,West Lothian,122.82287639225468,,West Lothian
2020-11-01,West Lothian,122.96221386913619,,West Lothian
2020-12-01,West Lothian,123.57510946307588,,West Lothian
2021-01-01,West Lothian,124.81853866023181,,West Lothian
2021-02-01,West Lothian,124.42068708088831,,West Lothian
2021-03-01,West Lothian,122.96731730499049,,West Lothian
2021-04-01,West Lothian,127.41516682289846,,West Lothian
2021-05-01,West Lothian,126.84934138199779,,West Lothian
2021-06-01,West Lothian,127.14113268263301,,West Lothian
2021-07-01,West Lothian,128.96189148032116,,West Lothian
2021-08-01,West Lothian,130.56519527751692,,West Lothian
2021-09-01,West Lothian,130.55140353847864,,West Lothian
2021-10-01,West Lothian,131.29274340297783,,West Lothian
2021-11-01,West Lothian,132.97480850443603,,West Lothian
2021-12-01,West Lothian,135.2735729161103,,West Lothian
2022-01-01,West Lothian,136.21086404834733,,West Lothian
2022-02-01,West Lothian,136.8275305312214,,West Lothian
2022-03-01,West Lothian,136.06594957080742,,West Lothian
2022-04-01,West Lothian,137.7303456593883,,West Lothian
2022-05-01,West Lothian,137.86248908506076,,West Lothian
2022-06-01,West Lothian,139.49354900783553,,West Lothian
2022-07-01,West Lothian,139.163496224266,,West Lothian
2022-08-01,West Lothian,139.62713622864248,,West Lothian
2022-09-01,West Lothian,141.6416304484831,,West Lothian
2022-10-01,West Lothian,143.18725660577613,,West Lothian
2022-11-01,West Lothian,146.0940174345527,,West Lothian
2022-12-01,West Lothian,144.82391480619023,,West Lothian
2023-01-01,West Lothian,146.22627697174968,,West Lothian
2023-02-01,West Lothian,148.83683122239137,,West Lothian
2023-03-01,West Lothian,151.81483710993868,,West Lothian
2023-04-01,West Lothian,154.40931629753152,,West Lothian
2023-05-01,West Lothian,150.28853835420801,,West Lothian
2023-06-01,West Lothian,150.69569283752747,,West Lothian
2023-07-01,West Lothian,150.60897698196626,,West Lothian
2023-08-01,West Lothian,150.8063082138958,,West Lothian
2023-09-01,West Lothian,151.815842599266,,West Lothian
2023-10-01,West Lothian,153.05602553704588,,West Lothian
2023-11-01,West Lothian,154.93728634187676,,West Lothian
2023-12-01,West Lothian,154.82122649004552,,West Lothian
2024-01-01,West Lothian,154.65531102441477,,West Lothian
2024-02-01,West Lothian,155.5623383868919,,West Lothian
2014-07-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",100.0,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2014-08-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",100.97762141302236,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2014-09-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",100.36456215339899,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2014-10-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",99.78532651090913,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2014-11-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",100.86181106973626,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2014-12-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",101.12608007629291,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2015-01-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",101.90909182959662,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2015-02-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",102.22967832145919,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2015-03-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",101.96592209305236,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2015-04-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",102.9137060770186,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2015-05-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",102.44943722164723,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2015-06-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",102.97812160523712,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2015-07-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",103.17188915323365,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2015-08-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",102.77067515842691,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2015-09-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",102.59786940341709,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2015-10-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",102.6468370685755,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2015-11-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",103.64743046122824,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2015-12-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",103.5548549866522,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2016-01-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",103.52220425925857,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2016-02-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",103.18599464494945,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2016-03-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",103.29269342606904,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2016-04-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",103.83436963390005,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2016-05-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",103.63387578472691,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2016-06-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",104.02910351593104,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2016-07-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",104.50924345689184,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2016-08-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",104.63273921316151,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2016-09-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",105.14443980665095,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2016-10-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",105.91054047361067,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2016-11-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",105.04186491741237,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2016-12-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",106.39266749008726,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2017-01-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",105.82592100480713,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2017-02-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",106.82880625097462,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2017-03-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",106.9853133645292,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2017-04-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",107.5382052101274,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2017-05-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",108.41852107106769,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2017-06-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",108.67027925373225,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2017-07-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",107.89099994758107,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2017-08-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",107.8238390099632,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2017-09-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",108.73262152118724,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2017-10-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",108.06882852105002,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2017-11-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",108.3249080031462,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2017-12-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",108.29979391085047,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2018-01-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",108.63218152238652,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2018-02-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",109.13689966636535,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2018-03-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",110.06790449000923,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2018-04-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",110.48475123689914,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2018-05-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",110.75596321145626,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2018-06-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",111.02214658977228,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2018-07-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",111.49825797225459,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2018-08-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",113.24743427841622,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2018-09-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",111.8267229513149,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2018-10-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",113.16313210613917,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2018-11-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",113.76409846809959,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2018-12-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",113.29037667994368,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2019-01-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",113.18355175058441,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2019-02-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",113.85623627569143,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2019-03-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",117.73051834595758,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2019-04-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",115.82276359140513,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2019-05-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",115.95958917216119,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2019-06-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",116.88566843667574,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2019-07-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",116.020563068253,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2019-08-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",116.06610450870323,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2019-09-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",116.29535919355875,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2019-10-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",115.84407638464653,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2019-11-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",115.86003798882017,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2019-12-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",115.6108634376598,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2020-01-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",116.3586191653833,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2020-02-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",116.10139183060244,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2020-03-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",114.71402889806764,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2020-04-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",114.0603157200587,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2020-05-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",113.09821872570758,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2020-06-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",112.7015980675669,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2020-07-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",115.0815916462363,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2020-08-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",116.62857639828931,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2020-09-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",117.67262641506487,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
2020-10-01,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",118.32531307381049,,"East Dunbartonshire, West|Dunbartonshire and Helensburgh|and Lomond"
