STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,SECTOR,Institutional sector,STANDARD_REVENUE,Revenue category,CTRY_SPECIFIC_REVENUE,Country-specific revenue category,UNIT_MEASURE,Unit of measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,REVENUE_CODE,Revenue code,DECIMALS,Decimals,CURRENCY,Currency
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,CHE,Switzerland,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2023,,72.35545,,A,Normal value,9,Billions,TOTALTAX,,3,Three,CHF,Swiss franc
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,CHE,Switzerland,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2024,,75.885791,,A,Normal value,9,Billions,TOTALTAX,,3,Three,CHF,Swiss franc
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1990,,0.056335,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1991,,0.094491,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1992,,0.174879,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1993,,0.322436,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1994,,0.645932,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1995,,1.315636,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1996,,2.693527,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1997,,5.870812,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1998,,10.355077,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1999,,16.313542,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2000,,29.141466,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2001,,43.71738,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2002,,63.585515,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2003,,86.490846,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2004,,92.97706,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2005,,110.087627,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2006,,128.942236,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2007,,141.873562,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2008,,152.588916,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2009,,156.462996,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2010,,189.36297,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2011,,228.663468,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2012,,250.204102,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2013,,292.682665,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2014,,311.720792,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2015,,359.915338,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2016,,405.80118,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2017,,473.196813,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2018,,545.032882,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2019,,593.072236,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2020,,733.6394,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2021,,1023.998008,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2022,,2070.496809,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2023,,3974.902077,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,TUR,Türkiye,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2024,,6464.707973,,A,Normal value,9,Billions,TOTALTAX,,3,Three,TRY,Turkish lira
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1990,,383.872,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1991,,368.711,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1992,,330.396,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1993,,321.005,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1994,,352.37,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1995,,403.12,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1996,,431.834,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1997,,480.159,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1998,,616.382,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1999,,676.378,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2000,,737.871695,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2001,,679.899637,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2002,,650.828992,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2003,,681.370681,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2004,,729.371872,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2005,,795.281385,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2006,,814.229549,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2007,,837.294094,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2008,,800.788588,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2009,,751.258762,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2010,,806.200838,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2011,,810.86455,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2012,,793.738336,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2013,,814.553731,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2014,,846.48718,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2015,,934.108262,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2016,,1020.932267,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2017,,1070.844212,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2018,,1106.343382,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2019,,1122.716039,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2020,,1077.237561,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2021,,1218.933533,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2022,,1309.59344,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,SWE,Sweden,TAX_REV,Tax revenue,S1311,Central government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2023,,1323.061399,,A,Normal value,9,Billions,TOTALTAX,,3,Three,SEK,Swedish krona
