Line,Start Date Time,End Date Time,Service Status,Status Message
Metropolitan,14/12/2020 21:31,14/12/2020 22:30,Minor Delays,Severe delays between Harrow on the Hill and Aldgate due to an earlier signal failure. MINOR DELAYS on the rest of the line. Tickets are being accepted on local buses.
District,14/12/2020 21:32,14/12/2020 21:36,Severe Delays,Severe delays between Turnham Green and Richmond due to earlier emergency engineering works. GOOD Service on the rest of the line. Tickets are being accepted on local buses.
District,14/12/2020 21:36,14/12/2020 21:52,Minor Delays,Minor delays between Turnham Green and Richmond due to earlier emergency engineering works. GOOD SERVICE on the rest of the line.
Metropolitan,14/12/2020 22:30,14/12/2020 23:29,Minor Delays,Minor delays due to an earlier signalling problem.
Waterloo & City,15/12/2020 04:14,16/12/2020 01:10,Planned Closure,No service until further notice.
Central,15/12/2020 07:26,15/12/2020 07:35,Minor Delays,Minor delays between Leytonstone and White City westbound only due to faulty train at Chancery Lane. GOOD SERVICE on the rest of the line.
Metropolitan,15/12/2020 09:37,15/12/2020 09:45,Part Suspended,No service between Harrow on the Hill and Aldgate due to signal failure at Wembley Park. GOOD SERVICE on the rest of the line.
Piccadilly,15/12/2020 09:38,15/12/2020 09:39,Part Suspended,No service between Northfields and Heathrow due to a trespasser on track. GOOD SERVICE on the rest of the line.
Piccadilly,15/12/2020 09:39,15/12/2020 09:52,Part Suspended,No service between Acton Town and Heathrow due to a trespasser on track. GOOD SERVICE on the rest of the line.
Metropolitan,15/12/2020 09:45,15/12/2020 09:46,Severe Delays,No service between Harrow on the Hill and Aldgate due to signal failure at Wembley Park. SEVERE DELAYS on the rest of the line.
Metropolitan,15/12/2020 09:45,15/12/2020 09:46,Part Suspended,No service between Harrow on the Hill and Aldgate due to signal failure at Wembley Park. SEVERE DELAYS on the rest of the line.
Metropolitan,15/12/2020 09:46,15/12/2020 09:52,Part Suspended,No service between Harrow on the Hill and Aldgate due to signal failure at Wembley Park. SEVERE DELAYS on the rest of the line.
Metropolitan,15/12/2020 09:46,15/12/2020 09:52,Severe Delays,No service between Harrow on the Hill and Aldgate due to signal failure at Wembley Park. SEVERE DELAYS on the rest of the line.
Metropolitan,15/12/2020 09:52,15/12/2020 10:01,Part Suspended,No service between Harrow on the Hill and Aldgate due to signal failure at Wembley Park. SEVERE DELAYS on the rest of the line. Valid tickets are accepted on London Buses via any reasonable route.
Metropolitan,15/12/2020 09:52,15/12/2020 10:01,Severe Delays,No service between Harrow on the Hill and Aldgate due to signal failure at Wembley Park. SEVERE DELAYS on the rest of the line. Valid tickets are accepted on London Buses via any reasonable route.
Piccadilly,15/12/2020 09:52,15/12/2020 10:15,Part Suspended,No service between Acton Town and Heathrow due to a trespasser on track. GOOD SERVICE on the rest of the line. Valid tickets are accepted on London Buses via any reasonable route.
Metropolitan,15/12/2020 10:01,15/12/2020 10:19,Part Suspended,No service between Harrow on the Hill and Aldgate due to signal failure at Wembley Park. SEVERE DELAYS on the rest of the line. Valid tickets are accepted on Buses and Chiltern trains via any reasonable route.
Metropolitan,15/12/2020 10:01,15/12/2020 10:19,Severe Delays,No service between Harrow on the Hill and Aldgate due to signal failure at Wembley Park. SEVERE DELAYS on the rest of the line. Valid tickets are accepted on Buses and Chiltern trains via any reasonable route.
Piccadilly,15/12/2020 10:15,15/12/2020 10:15,Minor Delays,No service between Acton Town and Heathrow due to a trespasser on track. MINOR DELAYS on the rest of the line. Valid tickets are accepted on London Buses and TfL Rail via any reasonable route.
Piccadilly,15/12/2020 10:15,15/12/2020 10:15,Part Suspended,No service between Acton Town and Heathrow due to a trespasser on track. MINOR DELAYS on the rest of the line. Valid tickets are accepted on London Buses and TfL Rail via any reasonable route.
Piccadilly,15/12/2020 10:15,15/12/2020 10:41,Part Suspended,No service between Acton Town and Heathrow due to a trespasser on track. MINOR DELAYS on the rest of the line. Valid tickets are accepted on London Buses and TfL Rail via any reasonable route.
Piccadilly,15/12/2020 10:15,15/12/2020 10:41,Minor Delays,No service between Acton Town and Heathrow due to a trespasser on track. MINOR DELAYS on the rest of the line. Valid tickets are accepted on London Buses and TfL Rail via any reasonable route.
Metropolitan,15/12/2020 10:19,15/12/2020 10:51,Part Suspended,No service between Aldgate and Amersham / Chesham / Watford due to signal failure at Wembley Park. SEVERE DELAYS between Harrow on the Hill and Uxbridge. Valid tickets are accepted on Buses and Chiltern trains via any reasonable route
Metropolitan,15/12/2020 10:19,15/12/2020 10:51,Part Suspended,No service between Aldgate and Amersham / Chesham / Watford due to signal failure at Wembley Park. SEVERE DELAYS between Harrow on the Hill and Uxbridge. Valid tickets are accepted on Buses and Chiltern trains via any reasonable route
Metropolitan,15/12/2020 10:19,15/12/2020 10:51,Part Suspended,No service between Aldgate and Amersham / Chesham / Watford due to signal failure at Wembley Park. SEVERE DELAYS between Harrow on the Hill and Uxbridge. Valid tickets are accepted on Buses and Chiltern trains via any reasonable route
Metropolitan,15/12/2020 10:19,15/12/2020 10:51,Severe Delays,No service between Aldgate and Amersham / Chesham / Watford due to signal failure at Wembley Park. SEVERE DELAYS between Harrow on the Hill and Uxbridge. Valid tickets are accepted on Buses and Chiltern trains via any reasonable route
Piccadilly,15/12/2020 10:41,15/12/2020 10:56,Severe Delays,Severe delays between Acton Town and Heathrow due to an earlier trespasser on track. MINOR DELAYS on the rest of the line. Valid tickets are accepted on London Buses and TfL Rail via any reasonable route.
Piccadilly,15/12/2020 10:41,15/12/2020 10:56,Minor Delays,Severe delays between Acton Town and Heathrow due to an earlier trespasser on track. MINOR DELAYS on the rest of the line. Valid tickets are accepted on London Buses and TfL Rail via any reasonable route.
Metropolitan,15/12/2020 10:51,15/12/2020 11:20,Part Suspended,No service between Wembley Park - Aldgate and between Chalfont & Latimer - Amersham due to signal failure at Wembley Park. SEVERE DELAYS between Wembley Park - Chesham/Watford/Uxbridge. Valid tickets are accepted on Buses and Chiltern trains via any reasonable route
Metropolitan,15/12/2020 10:51,15/12/2020 11:20,Part Suspended,No service between Wembley Park - Aldgate and between Chalfont & Latimer - Amersham due to signal failure at Wembley Park. SEVERE DELAYS between Wembley Park - Chesham/Watford/Uxbridge. Valid tickets are accepted on Buses and Chiltern trains via any reasonable route
Metropolitan,15/12/2020 10:51,15/12/2020 11:20,Severe Delays,No service between Wembley Park - Aldgate and between Chalfont & Latimer - Amersham due to signal failure at Wembley Park. SEVERE DELAYS between Wembley Park - Chesham/Watford/Uxbridge. Valid tickets are accepted on Buses and Chiltern trains via any reasonable route
Piccadilly,15/12/2020 10:56,15/12/2020 10:58,Minor Delays,Minor delays between due to an earlier trespasser on track. Valid tickets are accepted on London Buses and TfL Rail via any reasonable route.
Piccadilly,15/12/2020 10:58,15/12/2020 12:15,Minor Delays,Minor delays due to an earlier trespasser on track.
Metropolitan,15/12/2020 11:20,15/12/2020 11:20,Part Suspended,No service between Wembley Park - Aldgate due to signal failure at Wembley Park. SEVERE DELAYS to the rest of the line. Valid tickets are accepted on Buses and Chiltern trains via any reasonable route
Metropolitan,15/12/2020 11:20,15/12/2020 11:20,Severe Delays,No service between Wembley Park - Aldgate due to signal failure at Wembley Park. SEVERE DELAYS to the rest of the line. Valid tickets are accepted on Buses and Chiltern trains via any reasonable route
Metropolitan,15/12/2020 11:20,15/12/2020 12:45,Part Suspended,No service between Wembley Park - Aldgate due to signal failure at Wembley Park. SEVERE DELAYS to the rest of the line. Valid tickets are accepted on Buses and Chiltern trains via any reasonable route.
Metropolitan,15/12/2020 11:20,15/12/2020 12:45,Severe Delays,No service between Wembley Park - Aldgate due to signal failure at Wembley Park. SEVERE DELAYS to the rest of the line. Valid tickets are accepted on Buses and Chiltern trains via any reasonable route.
Metropolitan,15/12/2020 12:45,15/12/2020 12:45,Severe Delays,Severe delays due to an earlier signal failure. Valid tickets are accepted on Buses and Chiltern trains via any reasonable route.
Metropolitan,15/12/2020 12:45,15/12/2020 16:38,Severe Delays,Severe delays due to an earlier signal failure. Tickets are being accepted on buses and Chiltern trains.
Metropolitan,15/12/2020 16:38,15/12/2020 16:40,Minor Delays,Severe delays between Baker Street and Aldgate and Harrow on the Hill and Uxbridge. Minor delays between Baker street and Amersham/Chesham/Watford  due to an earlier signal failure.
Metropolitan,15/12/2020 16:38,15/12/2020 16:40,Minor Delays,Severe delays between Baker Street and Aldgate and Harrow on the Hill and Uxbridge. Minor delays between Baker street and Amersham/Chesham/Watford  due to an earlier signal failure.
Metropolitan,15/12/2020 16:38,15/12/2020 16:40,Minor Delays,Severe delays between Baker Street and Aldgate and Harrow on the Hill and Uxbridge. Minor delays between Baker street and Amersham/Chesham/Watford  due to an earlier signal failure.
Metropolitan,15/12/2020 16:38,15/12/2020 16:40,Severe Delays,Severe delays between Baker Street and Aldgate and Harrow on the Hill and Uxbridge. Minor delays between Baker street and Amersham/Chesham/Watford  due to an earlier signal failure.
Metropolitan,15/12/2020 16:38,15/12/2020 16:40,Severe Delays,Severe delays between Baker Street and Aldgate and Harrow on the Hill and Uxbridge. Minor delays between Baker street and Amersham/Chesham/Watford  due to an earlier signal failure.
Metropolitan,15/12/2020 16:40,15/12/2020 17:01,Minor Delays,Severe delays between Baker Street and Aldgate and Harrow on the Hill and Uxbridge. Minor delays between Baker street and Amersham/Chesham/Watford  due to an earlier signal failure.
Metropolitan,15/12/2020 16:40,15/12/2020 17:01,Minor Delays,Severe delays between Baker Street and Aldgate and Harrow on the Hill and Uxbridge. Minor delays between Baker street and Amersham/Chesham/Watford  due to an earlier signal failure.
Metropolitan,15/12/2020 16:40,15/12/2020 17:01,Minor Delays,Severe delays between Baker Street and Aldgate and Harrow on the Hill and Uxbridge. Minor delays between Baker street and Amersham/Chesham/Watford  due to an earlier signal failure.
Metropolitan,15/12/2020 16:40,15/12/2020 17:01,Severe Delays,Severe delays between Baker Street and Aldgate and Harrow on the Hill and Uxbridge. Minor delays between Baker street and Amersham/Chesham/Watford  due to an earlier signal failure.
Metropolitan,15/12/2020 16:40,15/12/2020 17:01,Severe Delays,Severe delays between Baker Street and Aldgate and Harrow on the Hill and Uxbridge. Minor delays between Baker street and Amersham/Chesham/Watford  due to an earlier signal failure.
Metropolitan,15/12/2020 17:01,15/12/2020 18:04,Minor Delays,Severe delays between Baker Street and Aldgate and Harrow on the Hill and Uxbridge. MINOR DELAYS between Baker street and Amersham/Chesham/Watford  due to an earlier signal failure. Tickets are being accepted on buses and Chiltern trains.
Metropolitan,15/12/2020 17:01,15/12/2020 18:04,Minor Delays,Severe delays between Baker Street and Aldgate and Harrow on the Hill and Uxbridge. MINOR DELAYS between Baker street and Amersham/Chesham/Watford  due to an earlier signal failure. Tickets are being accepted on buses and Chiltern trains.
Metropolitan,15/12/2020 17:01,15/12/2020 18:04,Minor Delays,Severe delays between Baker Street and Aldgate and Harrow on the Hill and Uxbridge. MINOR DELAYS between Baker street and Amersham/Chesham/Watford  due to an earlier signal failure. Tickets are being accepted on buses and Chiltern trains.
Metropolitan,15/12/2020 17:01,15/12/2020 18:04,Severe Delays,Severe delays between Baker Street and Aldgate and Harrow on the Hill and Uxbridge. MINOR DELAYS between Baker street and Amersham/Chesham/Watford  due to an earlier signal failure. Tickets are being accepted on buses and Chiltern trains.
Metropolitan,15/12/2020 17:01,15/12/2020 18:04,Severe Delays,Severe delays between Baker Street and Aldgate and Harrow on the Hill and Uxbridge. MINOR DELAYS between Baker street and Amersham/Chesham/Watford  due to an earlier signal failure. Tickets are being accepted on buses and Chiltern trains.
Metropolitan,15/12/2020 18:04,15/12/2020 18:05,Severe Delays,Severe delays between Harrow on the Hill and Uxbridge. MINOR DELAYS between Aldgate and Amersham/Chesham/Watford due to an earlier signal failure. Tickets are being accepted on buses and Chiltern trains.
Metropolitan,15/12/2020 18:04,15/12/2020 18:05,Minor Delays,Severe delays between Harrow on the Hill and Uxbridge. MINOR DELAYS between Aldgate and Amersham/Chesham/Watford due to an earlier signal failure. Tickets are being accepted on buses and Chiltern trains.
Metropolitan,15/12/2020 18:04,15/12/2020 18:05,Minor Delays,Severe delays between Harrow on the Hill and Uxbridge. MINOR DELAYS between Aldgate and Amersham/Chesham/Watford due to an earlier signal failure. Tickets are being accepted on buses and Chiltern trains.
Metropolitan,15/12/2020 18:04,15/12/2020 18:05,Minor Delays,Severe delays between Harrow on the Hill and Uxbridge. MINOR DELAYS between Aldgate and Amersham/Chesham/Watford due to an earlier signal failure. Tickets are being accepted on buses and Chiltern trains.
Metropolitan,15/12/2020 18:05,15/12/2020 18:15,Minor Delays,Severe delays between Harrow on the Hill and Uxbridge. MINOR DELAYS on the rest of the line due to an earlier signal failure. Tickets are being accepted on buses and Chiltern trains.
Metropolitan,15/12/2020 18:05,15/12/2020 18:15,Severe Delays,Severe delays between Harrow on the Hill and Uxbridge. MINOR DELAYS on the rest of the line due to an earlier signal failure. Tickets are being accepted on buses and Chiltern trains.
Metropolitan,15/12/2020 18:15,15/12/2020 19:11,Minor Delays,Severe delays between Harrow on the Hill and Uxbridge. MINOR DELAYS on the rest of the line due to an earlier signal failure. Tickets are being accepted on buses.
Metropolitan,15/12/2020 18:15,15/12/2020 19:11,Severe Delays,Severe delays between Harrow on the Hill and Uxbridge. MINOR DELAYS on the rest of the line due to an earlier signal failure. Tickets are being accepted on buses.
Metropolitan,15/12/2020 19:11,15/12/2020 19:34,Minor Delays,Severe delays between Harrow on the Hill and Uxbridge. MINOR DELAYS between Harrow on the Hill and Amersham / Chesham / Watford. GOOD Service on the rest of the line due to an earlier signal failure. Tickets are being accepted on buses.
Metropolitan,15/12/2020 19:11,15/12/2020 19:34,Minor Delays,Severe delays between Harrow on the Hill and Uxbridge. MINOR DELAYS between Harrow on the Hill and Amersham / Chesham / Watford. GOOD Service on the rest of the line due to an earlier signal failure. Tickets are being accepted on buses.
Metropolitan,15/12/2020 19:11,15/12/2020 19:34,Minor Delays,Severe delays between Harrow on the Hill and Uxbridge. MINOR DELAYS between Harrow on the Hill and Amersham / Chesham / Watford. GOOD Service on the rest of the line due to an earlier signal failure. Tickets are being accepted on buses.
Metropolitan,15/12/2020 19:11,15/12/2020 19:34,Severe Delays,Severe delays between Harrow on the Hill and Uxbridge. MINOR DELAYS between Harrow on the Hill and Amersham / Chesham / Watford. GOOD Service on the rest of the line due to an earlier signal failure. Tickets are being accepted on buses.
Metropolitan,15/12/2020 19:34,15/12/2020 19:35,Minor Delays,Minor delays between Harrow on the Hill and Amersham / Chesham / Uxbridge / Watford due to an earlier signal failure. GOOD Service on the rest of the line. Tickets are being accepted on buses.
Metropolitan,15/12/2020 19:34,15/12/2020 19:35,Minor Delays,Minor delays between Harrow on the Hill and Amersham / Chesham / Uxbridge / Watford due to an earlier signal failure. GOOD Service on the rest of the line. Tickets are being accepted on buses.
Metropolitan,15/12/2020 19:34,15/12/2020 19:35,Minor Delays,Minor delays between Harrow on the Hill and Amersham / Chesham / Uxbridge / Watford due to an earlier signal failure. GOOD Service on the rest of the line. Tickets are being accepted on buses.
Metropolitan,15/12/2020 19:34,15/12/2020 19:35,Minor Delays,Minor delays between Harrow on the Hill and Amersham / Chesham / Uxbridge / Watford due to an earlier signal failure. GOOD Service on the rest of the line. Tickets are being accepted on buses.
Metropolitan,15/12/2020 19:35,15/12/2020 20:13,Minor Delays,Minor delays between Harrow on the Hill and Amersham / Chesham / Uxbridge / Watford due to an earlier signal failure. GOOD Service on the rest of the line.
Metropolitan,15/12/2020 19:35,15/12/2020 20:13,Minor Delays,Minor delays between Harrow on the Hill and Amersham / Chesham / Uxbridge / Watford due to an earlier signal failure. GOOD Service on the rest of the line.
Metropolitan,15/12/2020 19:35,15/12/2020 20:13,Minor Delays,Minor delays between Harrow on the Hill and Amersham / Chesham / Uxbridge / Watford due to an earlier signal failure. GOOD Service on the rest of the line.
Metropolitan,15/12/2020 19:35,15/12/2020 20:13,Minor Delays,Minor delays between Harrow on the Hill and Amersham / Chesham / Uxbridge / Watford due to an earlier signal failure. GOOD Service on the rest of the line.
Metropolitan,15/12/2020 20:13,15/12/2020 20:53,Minor Delays,Minor delays between Harrow on the Hill and Uxbridge due to an earlier signal failure. GOOD Service on the rest of the line.
Waterloo & City,16/12/2020 04:19,17/12/2020 01:10,Planned Closure,No service until further notice.
Piccadilly,16/12/2020 08:09,16/12/2020 08:11,Part Suspended,No service between Rayners Lane - Uxbridge due to signal failure. GOOD SERVICE on the rest of the line.
Metropolitan,16/12/2020 08:11,16/12/2020 09:08,Minor Delays,Minor delays Harrow on the Hill to Uxbridge while we fix a signal failure at Ruislip Manor. GOOD SERVICE on the rest of the line.
Piccadilly,16/12/2020 08:11,16/12/2020 08:15,Part Suspended,No service between Rayners Lane and Uxbridge while we fix a signal failure at Ruislip. GOOD SERVICE on the rest of the line.
Piccadilly,16/12/2020 08:15,16/12/2020 08:15,Part Suspended,No service between Rayners Lane and Uxbridge while we fix a signal failure at Ruislip. GOOD SERVICE on the rest of the line. Tickets are being accepted on local buses.
Piccadilly,16/12/2020 08:15,16/12/2020 09:02,Part Suspended,No service between Rayners Lane and Uxbridge while we fix a signal failure at Ruislip Manor. GOOD SERVICE on the rest of the line. Tickets are being accepted on local buses.
C&H,16/12/2020 11:28,16/12/2020 11:29,Minor Delays,Minor delay eastbound due to train cancellations. GOOD SERVICE on the rest of the line.
C&H,16/12/2020 11:29,16/12/2020 12:19,Minor Delays,Minor delays eastbound due to train cancellations. GOOD SERVICE on the rest of the line.
C&H,16/12/2020 12:19,16/12/2020 12:19,Minor Delays,Minor delays due to train cancellations. GOOD SERVICE on the rest of the line.
C&H,16/12/2020 12:19,16/12/2020 12:19,Minor Delays,Minor delays due to train cancellations. GOOD SERVICE on the rest of the line.
C&H,16/12/2020 12:19,16/12/2020 14:44,Minor Delays,Minor delays due to train cancellations.
C&H,16/12/2020 14:16,16/12/2020 15:53,Minor Delays,Minor Delays clockwise only due to train cancellations. GOOD SERVICE anti-clockwise.
Central,16/12/2020 16:35,16/12/2020 16:37,Part Suspended,No service between White City and Leytonstone while we respond to a security alert at Bank. GOOD SERVICE on the rest of the line.
Central,16/12/2020 16:37,16/12/2020 16:48,Part Suspended,No service between White City and Leytonstone while we respond to a security alert at Bank. London Buses are accepting London Underground tickets. GOOD SERVICE on the rest of the line.
Central,16/12/2020 16:48,16/12/2020 16:48,Severe Delays,Severe delays due to an earlier security alert at Bank. London Buses are accepting London Underground tickets. GOOD SERVICE on the rest of the line.
Central,16/12/2020 16:48,16/12/2020 16:49,Severe Delays,Severe delays due to an earlier security alert at Bank. London Buses are accepting London Underground tickets.
Central,16/12/2020 16:49,16/12/2020 17:29,Severe Delays,Severe delays due to an earlier security alert at Bank. London Buses are accepting London Underground tickets.
Central,16/12/2020 17:29,16/12/2020 18:48,Minor Delays,Minor Delays due to an earlier security alert at Bank.
Waterloo & City,17/12/2020 03:57,18/12/2020 01:18,Planned Closure,No service until further notice.
Piccadilly,17/12/2020 04:36,17/12/2020 05:04,Part Suspended,No service between Hatton Cross and Heathrow Airport while we fix a signal failure at Heathrow Terminal 5. GOOD SERVICE on the rest of the line.
Bakerloo,17/12/2020 09:06,17/12/2020 10:03,Minor Delays,Minor delays due to a signal problem at Queen's Park.
Bakerloo,17/12/2020 10:03,17/12/2020 10:50,Minor Delays,Minor delays between Queen's Park and Harrow & Wealdstone due to an earlier signal problem at Queen's Park.
Victoria,17/12/2020 21:35,18/12/2020 01:18,Minor Delays,Minor delays due to an earlier faulty train at Seven Sisters.
C&H,17/12/2020 21:38,17/12/2020 21:44,Part Suspended,"No service between Edgware Road and Hammersmith, while we fix a signal failure at Hammersmith. Tickets will be accepted on local bus services."
C&H,17/12/2020 21:42,17/12/2020 21:47,Part Suspended,"Minor delays between Hammersmith and Barking, due to an earlier signal failure at Hammersmith."
C&H,17/12/2020 21:44,17/12/2020 21:47,Minor Delays,"Minor delays between Hammersmith and Barking, due to an earlier signal failure at Hammersmith."
C&H,17/12/2020 21:45,17/12/2020 22:17,Minor Delays,"Minor delays in clockwise direction, due to an earlier signal failure at Hammersmith.  GOOD service anti-clockwise direction."
C&H,17/12/2020 21:47,17/12/2020 22:07,Part Suspended,"Minor delays between Hammersmith and Barking eastbound only, due to an earlier signal failure at Hammersmith."
C&H,17/12/2020 21:47,17/12/2020 22:16,Minor Delays,"Minor delays between Hammersmith and Barking eastbound only, due to an earlier signal failure at Hammersmith."
C&H,17/12/2020 22:16,17/12/2020 22:17,Minor Delays,"Minor delays between Hammersmith and Barking eastbound only, due to an earlier signal failure at Hammersmith."
C&H,17/12/2020 23:07,17/12/2020 23:08,Severe Delays,"Minor delays in clockwise direction, due to an earlier signal failure at Hammersmith.  GOOD service anti-clockwise direction."
C&H,17/12/2020 23:08,17/12/2020 23:10,Severe Delays,Severe delays anti-clockwise only while we fix a faulty train. GOOD SERVICE clockwise..
C&H,17/12/2020 23:08,17/12/2020 23:32,Severe Delays,Severe delays Barking to Hammersmith westbound only while we fix a faulty train. GOOD SERVICE on the rest of the line.
C&H,17/12/2020 23:10,17/12/2020 23:32,Severe Delays,Severe delays anti-clockwise only while we fix a faulty train. GOOD SERVICE clockwise.
C&H,17/12/2020 23:32,17/12/2020 23:35,Severe Delays,Severe delays due to an earlier faulty train.
C&H,17/12/2020 23:32,18/12/2020 00:10,Severe Delays,Severe delays due to an earlier faulty train.
C&H,17/12/2020 23:35,18/12/2020 00:11,Severe Delays,Severe delays due to an earlier faulty train. Tickets will be accepted on local buses.
C&H,18/12/2020 00:10,18/12/2020 01:16,Minor Delays,Minor delays due to an earlier faulty train.
C&H,18/12/2020 00:11,18/12/2020 01:17,Minor Delays,Minor delays due to an earlier faulty train.
Waterloo & City,18/12/2020 04:14,19/12/2020 01:23,Planned Closure,No service until further notice.
C&H,18/12/2020 07:43,18/12/2020 08:26,Minor Delays,Minor delays clockwise while we fix a signal failure at Aldgate. GOOD SERVICE anticlockwise.
C&H,18/12/2020 07:44,18/12/2020 07:44,Severe Delays,Severe delays between Liverpool Street and Barking while we fix a signal failure at Aldgate. GOOD SERVICE on the rest of the line.
C&H,18/12/2020 07:44,18/12/2020 08:27,Severe Delays,Severe delays between Liverpool Street and Barking while we fix a signal failure at Aldgate. GOOD SERVICE on the rest of the line.
Metropolitan,18/12/2020 07:46,18/12/2020 08:28,Severe Delays,Severe delays between Baker Street and Aldgate while we fix a signal failure at Aldgate. GOOD SERVICE on the rest of the line.
C&H,18/12/2020 08:27,18/12/2020 08:32,Minor Delays,Minor due to an earlier signal failure at Aldgate.
Metropolitan,18/12/2020 08:28,18/12/2020 08:57,Minor Delays,Minor delays between Baker Street and Aldgate due to an earlier signal failure at Aldgate. GOOD SERVICE on the rest of the line.
C&H,18/12/2020 08:32,18/12/2020 08:57,Minor Delays,Minor delays due to an earlier signal failure at Aldgate.
Bakerloo,18/12/2020 10:26,18/12/2020 10:52,Minor Delays,Minor delays between Queens Park and Elephant & Castle due to a signalling problem in the Queens Park area.
C&H,18/12/2020 11:28,18/12/2020 11:40,Severe Delays,Severe delays between Edgware Road and Hammersmith while we fix a faulty train at Hammersmith. GOOD SERVICE on the rest of the line.
Bakerloo,18/12/2020 11:31,18/12/2020 11:34,Part Suspended,"No service between Queens Park and Harrow and Wealdstone, while fix a signal system failure.  Tickets will be accepted on local bus services."
C&H,18/12/2020 11:40,18/12/2020 13:00,Severe Delays,Severe delays eastbound while we fix a faulty train at Hammersmith. GOOD SERVICE westbound.
C&H,18/12/2020 11:41,18/12/2020 12:58,Severe Delays,Severe delays clockwise while we fix a faulty train at Hammersmith. GOOD SERVICE anticlockwise.
Bakerloo,18/12/2020 11:48,18/12/2020 12:07,Part Suspended,No service between Queens Park to Harrow Wealdstone while we fix a signal failure. GOOD SERVICE on the rest of the line.
Bakerloo,18/12/2020 12:07,18/12/2020 12:31,Severe Delays,Severe delays between Harrow Wealdstone and Queens Park due to an earlier signal failure. MINOR DELAYS on the rest of the line.
Bakerloo,18/12/2020 12:07,18/12/2020 12:31,Minor Delays,Severe delays between Harrow Wealdstone and Queens Park due to an earlier signal failure. MINOR DELAYS on the rest of the line.
Bakerloo,18/12/2020 12:31,18/12/2020 13:01,Minor Delays,Minor delays due to an earlier signal failure at Wembley Central.
C&H,18/12/2020 12:58,18/12/2020 13:13,Minor Delays,Minor delays clockwise due to an earlier faulty train at Hammersmith. GOOD SERVICE anticlockwise.
C&H,18/12/2020 13:00,18/12/2020 13:58,Minor Delays,Minor delays eastbound due to an earlier faulty train at Hammersmith. GOOD SERVICE westbound.
Bakerloo,18/12/2020 13:12,18/12/2020 13:44,Severe Delays,Severe delays between Harrow & Wealdstone and Queens Park due to an earlier signal failure at Wembley Central. MINOR DELAYS on the rest of line.
Bakerloo,18/12/2020 13:12,18/12/2020 13:44,Minor Delays,Severe delays between Harrow & Wealdstone and Queens Park due to an earlier signal failure at Wembley Central. MINOR DELAYS on the rest of line.
Bakerloo,18/12/2020 13:44,18/12/2020 14:17,Minor Delays,Minor delays due to an earlier signal failure at Wembley Central.
Waterloo & City,19/12/2020 04:12,20/12/2020 01:19,Planned Closure,No service until further notice.
C&H,19/12/2020 19:16,19/12/2020 20:33,Minor Delays,Minor delays clockwise only due to train cancellations.
Victoria,20/12/2020 04:31,20/12/2020 06:31,Part Closure,"No Service between Seven Sisters and Walthamstow Central, due to planned engineering work.  A replacement bus service is in operation."
Waterloo & City,20/12/2020 04:32,21/12/2020 01:21,Planned Closure,No service until further notice.
Victoria,20/12/2020 06:31,20/12/2020 06:43,Part Closure,No Service between Seven Sisters and Walthamstow Central due to planned engineering work.  A replacement bus service is in operation.
C&H,20/12/2020 11:41,20/12/2020 11:41,Minor Delays,Minor delays between Hammersmith - Barking eastbound only due to train cancellations. GOOD SERVICE on westbound direction.
C&H,20/12/2020 11:41,20/12/2020 11:43,Minor Delays,"Minor delays between Hammersmith and Barking, eastbound only, due to train cancellations. GOOD SERVICE on westbound direction."
C&H,20/12/2020 11:42,20/12/2020 13:02,Minor Delays,"Minor delays, clockwise only, due to train cancellations."
C&H,20/12/2020 11:43,20/12/2020 13:30,Minor Delays,"Minor delays, eastbound only, due to train cancellations. GOOD SERVICE westbound."
Bakerloo,20/12/2020 14:59,20/12/2020 15:02,Minor Delays,Minor delays while we respond to a customer incident at Paddington.
Bakerloo,20/12/2020 15:02,20/12/2020 15:15,Minor Delays,Minor delays due to an earlier customer incident at Paddington.
Victoria,20/12/2020 15:52,20/12/2020 16:32,Minor Delays,Minor delays between Seven Sisters and Walthamstow Central while we fix a signal failure at Tottenham Hale. GOOD SERVICE on the rest of the line.
Victoria,20/12/2020 16:32,20/12/2020 16:42,Minor Delays,Minor delays between Seven Sisters and Walthamstow Central due to an earlier signal failure at Tottenham Hale. GOOD SERVICE on the rest of the line.
Waterloo & City,21/12/2020 04:17,22/12/2020 01:23,Planned Closure,No service until further notice.
District,21/12/2020 06:36,21/12/2020 06:38,Severe Delays,Severe delays Richmond/Ealing Broadway to Tower Hill eastbound only while we fix a signaling problem at West Kensington. London Underground tickets will be accepted on South Western Railway and local bus services.
District,21/12/2020 06:36,21/12/2020 06:38,Severe Delays,Severe delays Richmond/Ealing Broadway to Tower Hill eastbound only while we fix a signaling problem at West Kensington. London Underground tickets will be accepted on South Western Railway and local bus services.
District,21/12/2020 06:38,21/12/2020 07:18,Severe Delays,Severe delays Richmond/Ealing Broadway to Tower Hill eastbound only while we fix a signaling problem at West Kensington. GOOD SERVICE on the rest of the line. London Underground tickets will be accepted on South Western Railway and local bus services via any reasonable route.
District,21/12/2020 06:38,21/12/2020 07:18,Severe Delays,Severe delays Richmond/Ealing Broadway to Tower Hill eastbound only while we fix a signaling problem at West Kensington. GOOD SERVICE on the rest of the line. London Underground tickets will be accepted on South Western Railway and local bus services via any reasonable route.
