OA21CD,LSOA21CD,LSOA21NM,MSOA21CD,MSOA21NM,LAD22CD,LAD22NM,LAD25CD,LAD25NM,CAUTH25CD,CAUTH25NM
E00067420,E01013359,York 022E,E02002793,York 022,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067433,E01013360,York 019A,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067446,E01013360,York 019A,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067448,E01013360,York 019A,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067449,E01013360,York 019A,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067450,E01013360,York 019A,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067436,E01013361,York 019B,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067438,E01013361,York 019B,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067439,E01013361,York 019B,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067440,E01013361,York 019B,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067441,E01013361,York 019B,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067432,E01013362,York 019C,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067442,E01013362,York 019C,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067443,E01013362,York 019C,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067444,E01013362,York 019C,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067445,E01013362,York 019C,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067447,E01013362,York 019C,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067431,E01013363,York 019D,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067434,E01013363,York 019D,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067452,E01013363,York 019D,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00185478,E01013363,York 019D,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00185491,E01013363,York 019D,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00185494,E01013363,York 019D,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00185510,E01013363,York 019D,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00185530,E01013363,York 019D,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067435,E01013364,York 019E,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067437,E01013364,York 019E,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067453,E01013364,York 019E,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067454,E01013364,York 019E,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067456,E01013364,York 019E,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067457,E01013364,York 019E,E02002790,York 019,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067484,E01013366,York 013A,E02002784,York 013,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067485,E01013366,York 013A,E02002784,York 013,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067486,E01013366,York 013A,E02002784,York 013,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067488,E01013366,York 013A,E02002784,York 013,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067490,E01013366,York 013A,E02002784,York 013,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00170157,E01013366,York 013A,E02002784,York 013,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067468,E01013368,York 010B,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067469,E01013368,York 010B,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067470,E01013368,York 010B,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067471,E01013368,York 010B,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067479,E01013368,York 010B,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067480,E01013368,York 010B,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067481,E01013368,York 010B,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067472,E01013369,York 013C,E02002784,York 013,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067473,E01013369,York 013C,E02002784,York 013,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067474,E01013369,York 013C,E02002784,York 013,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067483,E01013369,York 013C,E02002784,York 013,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067487,E01013369,York 013C,E02002784,York 013,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067491,E01013369,York 013C,E02002784,York 013,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067494,E01013369,York 013C,E02002784,York 013,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067499,E01013370,York 002A,E02002773,York 002,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067503,E01013370,York 002A,E02002773,York 002,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067507,E01013370,York 002A,E02002773,York 002,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067508,E01013370,York 002A,E02002773,York 002,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067509,E01013370,York 002A,E02002773,York 002,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067533,E01013370,York 002A,E02002773,York 002,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067502,E01013371,York 003A,E02002774,York 003,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067512,E01013371,York 003A,E02002774,York 003,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067516,E01013371,York 003A,E02002774,York 003,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067517,E01013371,York 003A,E02002774,York 003,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067525,E01013371,York 003A,E02002774,York 003,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067521,E01013372,York 003B,E02002774,York 003,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067524,E01013372,York 003B,E02002774,York 003,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067527,E01013372,York 003B,E02002774,York 003,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067528,E01013372,York 003B,E02002774,York 003,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067529,E01013372,York 003B,E02002774,York 003,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067531,E01013372,York 003B,E02002774,York 003,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067532,E01013372,York 003B,E02002774,York 003,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067500,E01013373,York 002B,E02002773,York 002,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067501,E01013373,York 002B,E02002773,York 002,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067505,E01013373,York 002B,E02002773,York 002,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067506,E01013373,York 002B,E02002773,York 002,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067510,E01013373,York 002B,E02002773,York 002,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067511,E01013374,York 003C,E02002774,York 003,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067513,E01013374,York 003C,E02002774,York 003,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067514,E01013374,York 003C,E02002774,York 003,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067515,E01013374,York 003C,E02002774,York 003,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067518,E01013374,York 003C,E02002774,York 003,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067498,E01013375,York 002C,E02002773,York 002,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067504,E01013375,York 002C,E02002773,York 002,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067519,E01013375,York 002C,E02002773,York 002,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067520,E01013375,York 002C,E02002773,York 002,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067523,E01013375,York 002C,E02002773,York 002,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067495,E01013376,York 002D,E02002773,York 002,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067496,E01013376,York 002D,E02002773,York 002,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067497,E01013376,York 002D,E02002773,York 002,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067522,E01013376,York 002D,E02002773,York 002,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067526,E01013377,York 003D,E02002774,York 003,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067530,E01013377,York 003D,E02002774,York 003,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067534,E01013377,York 003D,E02002774,York 003,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067535,E01013377,York 003D,E02002774,York 003,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067536,E01013377,York 003D,E02002774,York 003,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067537,E01013377,York 003D,E02002774,York 003,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00170122,E01013378,York 023B,E02002794,York 023,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00170123,E01013378,York 023B,E02002794,York 023,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00170124,E01013378,York 023B,E02002794,York 023,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00185467,E01013378,York 023B,E02002794,York 023,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00185520,E01013378,York 023B,E02002794,York 023,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00185545,E01013378,York 023B,E02002794,York 023,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067544,E01013379,York 008A,E02002779,York 008,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067546,E01013379,York 008A,E02002779,York 008,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067576,E01013379,York 008A,E02002779,York 008,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067578,E01013379,York 008A,E02002779,York 008,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067579,E01013379,York 008A,E02002779,York 008,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067545,E01013380,York 008B,E02002779,York 008,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067547,E01013380,York 008B,E02002779,York 008,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067548,E01013380,York 008B,E02002779,York 008,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067554,E01013380,York 008B,E02002779,York 008,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067555,E01013380,York 008B,E02002779,York 008,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067542,E01013381,York 014A,E02002785,York 014,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067549,E01013381,York 014A,E02002785,York 014,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067550,E01013381,York 014A,E02002785,York 014,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067556,E01013381,York 014A,E02002785,York 014,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067558,E01013381,York 014A,E02002785,York 014,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067574,E01013382,York 010C,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067575,E01013382,York 010C,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067577,E01013382,York 010C,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067580,E01013382,York 010C,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067581,E01013382,York 010C,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067553,E01013383,York 010D,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067557,E01013383,York 010D,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067562,E01013383,York 010D,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067563,E01013383,York 010D,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00170137,E01013383,York 010D,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00170138,E01013383,York 010D,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00185498,E01013383,York 010D,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00185515,E01013383,York 010D,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067552,E01013384,York 015A,E02002786,York 015,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067559,E01013384,York 015A,E02002786,York 015,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067560,E01013384,York 015A,E02002786,York 015,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067561,E01013384,York 015A,E02002786,York 015,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067564,E01013384,York 015A,E02002786,York 015,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067565,E01013385,York 008C,E02002779,York 008,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067568,E01013385,York 008C,E02002779,York 008,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067569,E01013385,York 008C,E02002779,York 008,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067571,E01013385,York 008C,E02002779,York 008,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067573,E01013385,York 008C,E02002779,York 008,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067543,E01013386,York 010E,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067566,E01013386,York 010E,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067567,E01013386,York 010E,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067570,E01013386,York 010E,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
E00067572,E01013386,York 010E,E02002781,York 010,E06000014,York,E06000014,York,E47000012,York and North Yorkshire
