geo_id,value,date
W06000003,22021.0,2017-01-01
W06000004,25926.0,2017-01-01
W06000005,33696.0,2017-01-01
W06000006,28737.0,2017-01-01
W06000008,24304.0,2017-01-01
W06000009,28625.0,2017-01-01
W06000010,23421.0,2017-01-01
W06000011,28306.0,2017-01-01
W06000012,23215.0,2017-01-01
W06000013,27300.0,2017-01-01
W06000014,20917.0,2017-01-01
W06000015,40334.0,2017-01-01
W06000016,23744.0,2017-01-01
W06000018,20810.0,2017-01-01
W06000019,17520.0,2017-01-01
W06000020,22140.0,2017-01-01
W06000021,27343.0,2017-01-01
W06000022,31923.0,2017-01-01
W06000023,22918.0,2017-01-01
W06000024,20543.0,2017-01-01
W92000004,27126.0,2017-01-01
W06000001,21531.0,2018-01-01
W06000002,26908.0,2018-01-01
W06000003,21921.0,2018-01-01
W06000004,26163.0,2018-01-01
W06000005,34905.0,2018-01-01
W06000006,30143.0,2018-01-01
W06000008,25263.0,2018-01-01
W06000009,28071.0,2018-01-01
W06000010,23917.0,2018-01-01
W06000011,29732.0,2018-01-01
W06000012,23397.0,2018-01-01
W06000013,28019.0,2018-01-01
W06000014,20584.0,2018-01-01
W06000015,41084.0,2018-01-01
W06000016,23795.0,2018-01-01
W06000018,21445.0,2018-01-01
W06000019,18354.0,2018-01-01
W06000020,23234.0,2018-01-01
W06000021,28149.0,2018-01-01
W06000022,33771.0,2018-01-01
W06000023,23064.0,2018-01-01
W06000024,22001.0,2018-01-01
W92000004,27812.0,2018-01-01
W06000001,22088.0,2019-01-01
W06000002,27306.0,2019-01-01
W06000003,22023.0,2019-01-01
W06000004,26131.0,2019-01-01
W06000005,35715.0,2019-01-01
W06000006,30970.0,2019-01-01
W06000008,25200.0,2019-01-01
W06000009,27931.0,2019-01-01
W06000010,24492.0,2019-01-01
W06000011,29970.0,2019-01-01
W06000012,23981.0,2019-01-01
W06000013,29295.0,2019-01-01
W06000014,20859.0,2019-01-01
W06000015,41900.0,2019-01-01
W06000016,23816.0,2019-01-01
W06000018,21944.0,2019-01-01
W06000019,18246.0,2019-01-01
W06000020,24290.0,2019-01-01
W06000021,28473.0,2019-01-01
W06000022,33390.0,2019-01-01
W06000023,22940.0,2019-01-01
W06000024,22195.0,2019-01-01
W92000004,28211.0,2019-01-01
W06000001,18510.0,2020-01-01
W06000002,22327.0,2020-01-01
W06000003,18979.0,2020-01-01
W06000004,23026.0,2020-01-01
W06000005,33787.0,2020-01-01
W06000006,28427.0,2020-01-01
W06000008,22100.0,2020-01-01
W06000009,21957.0,2020-01-01
W06000010,21509.0,2020-01-01
W06000011,26392.0,2020-01-01
W06000012,21170.0,2020-01-01
W06000013,25996.0,2020-01-01
W06000014,17593.0,2020-01-01
W06000015,39460.0,2020-01-01
W06000016,21051.0,2020-01-01
W06000018,20284.0,2020-01-01
W06000019,16777.0,2020-01-01
W06000020,21042.0,2020-01-01
W06000021,26262.0,2020-01-01
W06000022,29066.0,2020-01-01
W06000023,20559.0,2020-01-01
W06000024,19838.0,2020-01-01
W92000004,25225.0,2020-01-01
W06000001,20805.0,2021-01-01
W06000002,25422.0,2021-01-01
W06000003,19740.0,2021-01-01
W06000004,25212.0,2021-01-01
W06000005,35700.0,2021-01-01
W06000006,31992.0,2021-01-01
W06000008,23596.0,2021-01-01
W06000009,23797.0,2021-01-01
W06000010,23021.0,2021-01-01
W06000011,27466.0,2021-01-01
W06000012,22970.0,2021-01-01
W06000013,27307.0,2021-01-01
W06000014,18339.0,2021-01-01
W06000015,41863.0,2021-01-01
W06000016,22131.0,2021-01-01
W06000018,21762.0,2021-01-01
W06000019,18206.0,2021-01-01
W06000020,22036.0,2021-01-01
W06000021,26854.0,2021-01-01
W06000022,30221.0,2021-01-01
W06000023,21261.0,2021-01-01
W06000024,21451.0,2021-01-01
W92000004,26772.0,2021-01-01
W06000001,23150.0,2022-01-01
W06000002,26009.0,2022-01-01
W06000003,20568.0,2022-01-01
W06000004,26511.0,2022-01-01
W06000005,35987.0,2022-01-01
W06000006,32351.0,2022-01-01
W06000008,25253.0,2022-01-01
W06000009,27757.0,2022-01-01
