geo_id,value,date
S12000029,24823.0,2020-01-01
S12000030,31003.0,2020-01-01
S12000033,45523.0,2020-01-01
S12000034,28878.0,2020-01-01
S12000035,27639.0,2020-01-01
S12000036,52265.0,2020-01-01
S12000038,28147.0,2020-01-01
S12000039,23959.0,2020-01-01
S12000040,29730.0,2020-01-01
S12000041,20534.0,2020-01-01
S12000042,26134.0,2020-01-01
S12000045,15728.0,2020-01-01
S12000047,23127.0,2020-01-01
S12000048,30592.0,2020-01-01
S12000049,38510.0,2020-01-01
S12000050,27371.0,2020-01-01
S92000003,30273.0,2020-01-01
S12000005,26277.0,2021-01-01
S12000006,29019.0,2021-01-01
S12000008,20764.0,2021-01-01
S12000010,21615.0,2021-01-01
S12000011,16351.0,2021-01-01
S12000013,25677.0,2021-01-01
S12000014,30807.0,2021-01-01
S12000017,31165.0,2021-01-01
S12000018,18713.0,2021-01-01
S12000019,22483.0,2021-01-01
S12000020,29066.0,2021-01-01
S12000021,23008.0,2021-01-01
S12000023,28644.0,2021-01-01
S12000026,26206.0,2021-01-01
S12000027,37127.0,2021-01-01
S12000028,25528.0,2021-01-01
S12000029,26589.0,2021-01-01
S12000030,34387.0,2021-01-01
S12000033,46997.0,2021-01-01
S12000034,29422.0,2021-01-01
S12000035,29576.0,2021-01-01
S12000036,58050.0,2021-01-01
S12000038,31362.0,2021-01-01
S12000039,26927.0,2021-01-01
S12000040,32897.0,2021-01-01
S12000041,23007.0,2021-01-01
S12000042,29282.0,2021-01-01
S12000045,17483.0,2021-01-01
S12000047,25240.0,2021-01-01
S12000048,31732.0,2021-01-01
S12000049,43325.0,2021-01-01
S12000050,30182.0,2021-01-01
S92000003,32890.0,2021-01-01
S12000005,28290.0,2022-01-01
S12000006,29759.0,2022-01-01
S12000008,21221.0,2022-01-01
S12000010,22399.0,2022-01-01
S12000011,16836.0,2022-01-01
S12000013,25727.0,2022-01-01
S12000014,31209.0,2022-01-01
S12000017,33376.0,2022-01-01
S12000018,17983.0,2022-01-01
S12000019,23228.0,2022-01-01
S12000020,31145.0,2022-01-01
S12000021,23755.0,2022-01-01
S12000023,32320.0,2022-01-01
S12000026,26143.0,2022-01-01
S12000027,37837.0,2022-01-01
S12000028,27510.0,2022-01-01
S12000029,26764.0,2022-01-01
S12000030,34975.0,2022-01-01
S12000033,49681.0,2022-01-01
S12000034,29566.0,2022-01-01
S12000035,30297.0,2022-01-01
S12000036,63921.0,2022-01-01
S12000038,30466.0,2022-01-01
S12000039,27699.0,2022-01-01
S12000040,35855.0,2022-01-01
S12000041,24836.0,2022-01-01
S12000042,30020.0,2022-01-01
S12000045,18479.0,2022-01-01
