typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,422,LBN,Lebanon,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,147029.0,,147029.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,428,LVA,Latvia,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,3042084.0,,3042084.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,440,LTU,Lithuania,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,1029540.0,,1029540.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,442,LUX,Luxembourg,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,110412447.0,,110412447.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,446,MAC,"China, Macao SAR",0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,867451.0,,867451.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,141184759.0,,141184759.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,466,MLI,Mali,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,3120.0,,3120.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,470,MLT,Malta,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,26868.0,,26868.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,484,MEX,Mexico,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,2731253013.0,,2731253013.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,490,S19,"Other Asia, nes",0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,1976334561.0,,1976334561.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,496,MNG,Mongolia,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,39213.0,,39213.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,504,MAR,Morocco,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,133002.0,,133002.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,508,MOZ,Mozambique,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,6916944.0,,6916944.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,512,OMN,Oman,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,27648964.0,,27648964.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,524,NPL,Nepal,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,12464.0,,12464.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,528,NLD,Netherlands,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,74442332.0,,74442332.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,533,ABW,Aruba,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,118513.0,,118513.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,540,NCL,New Caledonia,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,50452.0,,50452.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,554,NZL,New Zealand,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,4370362.0,,4370362.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,562,NER,Niger,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,50143.0,,50143.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,566,NGA,Nigeria,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,52404.0,,52404.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,579,NOR,Norway,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,36268019.0,,36268019.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,586,PAK,Pakistan,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,4873298.0,,4873298.0,0,True,False
