Date,Country,Gender,Value,Temp,Timestamp
1971-02-01,UK,Male,92.1,25965.00,34214400
1971-03-01,UK,Male,91.9,25993.00,36633600
1971-04-01,UK,Male,91.8,26024.00,39312000
1971-05-01,UK,Male,91.7,26054.00,41904000
1971-06-01,UK,Male,91.6,26085.00,44582400
1971-07-01,UK,Male,91.4,26115.00,47174400
1971-08-01,UK,Male,91.2,26146.00,49852800
1971-09-01,UK,Male,91,26177.00,52531200
1971-10-01,UK,Male,90.8,26207.00,55123200
1971-11-01,UK,Male,90.8,26238.00,57801600
1971-12-01,UK,Male,90.8,26268.00,60393600
1972-01-01,UK,Male,90.9,26299.00,63072000
1972-02-01,UK,Male,91,26330.00,65750400
1972-03-01,UK,Male,91.1,26359.00,68256000
1972-04-01,UK,Male,91.1,26390.00,70934400
1972-05-01,UK,Male,91.1,26420.00,73526400
1972-06-01,UK,Male,91,26451.00,76204800
1972-07-01,UK,Male,91,26481.00,78796800
1972-08-01,UK,Male,91,26512.00,81475200
1972-09-01,UK,Male,91.1,26543.00,84153600
1972-10-01,UK,Male,91.2,26573.00,86745600
1972-11-01,UK,Male,91.2,26604.00,89424000
1972-12-01,UK,Male,91.4,26634.00,92016000
1973-01-01,UK,Male,91.6,26665.00,94694400
1973-02-01,UK,Male,91.8,26696.00,97372800
1973-03-01,UK,Male,91.9,26724.00,99792000
1973-04-01,UK,Male,91.9,26755.00,102470400
1973-05-01,UK,Male,91.9,26785.00,105062400
1973-06-01,UK,Male,91.7,26816.00,107740800
1973-07-01,UK,Male,91.6,26846.00,110332800
1973-08-01,UK,Male,91.6,26877.00,113011200
1973-09-01,UK,Male,91.5,26908.00,115689600
1973-10-01,UK,Male,91.5,26938.00,118281600
1973-11-01,UK,Male,91.4,26969.00,120960000
1973-12-01,UK,Male,91.3,26999.00,123552000
1974-01-01,UK,Male,91.2,27030.00,126230400
1974-02-01,UK,Male,91.1,27061.00,128908800
1974-03-01,UK,Male,91,27089.00,131328000
1974-04-01,UK,Male,90.9,27120.00,134006400
1974-05-01,UK,Male,90.9,27150.00,136598400
1974-06-01,UK,Male,90.9,27181.00,139276800
1974-07-01,UK,Male,91,27211.00,141868800
1974-08-01,UK,Male,90.9,27242.00,144547200
1974-09-01,UK,Male,90.9,27273.00,147225600
1974-10-01,UK,Male,90.8,27303.00,149817600
1974-11-01,UK,Male,90.8,27334.00,152496000
1974-12-01,UK,Male,90.6,27364.00,155088000
1975-01-01,UK,Male,90.5,27395.00,157766400
1975-02-01,UK,Male,90.4,27426.00,160444800
1975-03-01,UK,Male,90.2,27454.00,162864000
1975-04-01,UK,Male,90.1,27485.00,165542400
1975-05-01,UK,Male,90.1,27515.00,168134400
1975-06-01,UK,Male,90,27546.00,170812800
1975-07-01,UK,Male,89.9,27576.00,173404800
1975-08-01,UK,Male,89.8,27607.00,176083200
1975-09-01,UK,Male,89.7,27638.00,178761600
1975-10-01,UK,Male,89.6,27668.00,181353600
1975-11-01,UK,Male,89.5,27699.00,184032000
1975-12-01,UK,Male,89.3,27729.00,186624000
1976-01-01,UK,Male,89.2,27760.00,189302400
1976-02-01,UK,Male,89.1,27791.00,191980800
1976-03-01,UK,Male,89,27820.00,194486400
1976-04-01,UK,Male,88.9,27851.00,197164800
1976-05-01,UK,Male,88.8,27881.00,199756800
1976-06-01,UK,Male,88.8,27912.00,202435200
1976-07-01,UK,Male,88.7,27942.00,205027200
1976-08-01,UK,Male,88.6,27973.00,207705600
1976-09-01,UK,Male,88.6,28004.00,210384000
1976-10-01,UK,Male,88.5,28034.00,212976000
1976-11-01,UK,Male,88.5,28065.00,215654400
1976-12-01,UK,Male,88.5,28095.00,218246400
1977-01-01,UK,Male,88.4,28126.00,220924800
1977-02-01,UK,Male,88.3,28157.00,223603200
1977-03-01,UK,Male,88.3,28185.00,226022400
1977-04-01,UK,Male,88.2,28216.00,228700800
1977-05-01,UK,Male,88.1,28246.00,231292800
1977-06-01,UK,Male,88,28277.00,233971200
1977-07-01,UK,Male,88,28307.00,236563200
1977-08-01,UK,Male,87.9,28338.00,239241600
1977-09-01,UK,Male,87.8,28369.00,241920000
1977-10-01,UK,Male,87.8,28399.00,244512000
1977-11-01,UK,Male,87.7,28430.00,247190400
1977-12-01,UK,Male,87.7,28460.00,249782400
1978-01-01,UK,Male,87.7,28491.00,252460800
1978-02-01,UK,Male,87.6,28522.00,255139200
1978-03-01,UK,Male,87.5,28550.00,257558400
1978-04-01,UK,Male,87.5,28581.00,260236800
1978-05-01,UK,Male,87.4,28611.00,262828800
1978-06-01,UK,Male,87.4,28642.00,265507200
1978-07-01,UK,Male,87.3,28672.00,268099200
1978-08-01,UK,Male,87.3,28703.00,270777600
1978-09-01,UK,Male,87.3,28734.00,273456000
1978-10-01,UK,Male,87.4,28764.00,276048000
1978-11-01,UK,Male,87.4,28795.00,278726400
1978-12-01,UK,Male,87.4,28825.00,281318400
1979-01-01,UK,Male,87.4,28856.00,283996800
1979-02-01,UK,Male,87.3,28887.00,286675200
1979-03-01,UK,Male,87.3,28915.00,289094400
1979-04-01,UK,Male,87.2,28946.00,291772800
1979-05-01,UK,Male,87.2,28976.00,294364800
1979-06-01,UK,Male,87.1,29007.00,297043200
1979-07-01,UK,Male,87.1,29037.00,299635200
1979-08-01,UK,Male,87,29068.00,302313600
1979-09-01,UK,Male,86.9,29099.00,304992000
1979-10-01,UK,Male,86.9,29129.00,307584000
1979-11-01,UK,Male,86.7,29160.00,310262400
1979-12-01,UK,Male,86.6,29190.00,312854400
1980-01-01,UK,Male,86.4,29221.00,315532800
1980-02-01,UK,Male,86.3,29252.00,318211200
1980-03-01,UK,Male,86.1,29281.00,320716800
1980-04-01,UK,Male,86,29312.00,323395200
1980-05-01,UK,Male,85.7,29342.00,325987200
1980-06-01,UK,Male,85.5,29373.00,328665600
1980-07-01,UK,Male,85.2,29403.00,331257600
1980-08-01,UK,Male,84.9,29434.00,333936000
1980-09-01,UK,Male,84.5,29465.00,336614400
1980-10-01,UK,Male,84.1,29495.00,339206400
1980-11-01,UK,Male,83.7,29526.00,341884800
1980-12-01,UK,Male,83.4,29556.00,344476800
1981-01-01,UK,Male,83,29587.00,347155200
1981-02-01,UK,Male,82.7,29618.00,349833600
1981-03-01,UK,Male,82.4,29646.00,352252800
1981-04-01,UK,Male,82.1,29677.00,354931200
1981-05-01,UK,Male,81.8,29707.00,357523200
1981-06-01,UK,Male,81.5,29738.00,360201600
1981-07-01,UK,Male,81.3,29768.00,362793600
1981-08-01,UK,Male,81.1,29799.00,365472000
1981-09-01,UK,Male,80.8,29830.00,368150400
1981-10-01,UK,Male,80.6,29860.00,370742400
1981-11-01,UK,Male,80.4,29891.00,373420800
1981-12-01,UK,Male,80.2,29921.00,376012800
1982-01-01,UK,Male,80,29952.00,378691200
1982-02-01,UK,Male,79.9,29983.00,381369600
1982-03-01,UK,Male,79.8,30011.00,383788800
1982-04-01,UK,Male,79.7,30042.00,386467200
1982-05-01,UK,Male,79.5,30072.00,389059200
1982-06-01,UK,Male,79.3,30103.00,391737600
1982-07-01,UK,Male,79.1,30133.00,394329600
1982-08-01,UK,Male,78.9,30164.00,397008000
1982-09-01,UK,Male,78.7,30195.00,399686400
1982-10-01,UK,Male,78.5,30225.00,402278400
1982-11-01,UK,Male,78.2,30256.00,404956800
1982-12-01,UK,Male,78.1,30286.00,407548800
1983-01-01,UK,Male,77.9,30317.00,410227200
1983-02-01,UK,Male,77.8,30348.00,412905600
1983-03-01,UK,Male,77.6,30376.00,415324800
1983-04-01,UK,Male,77.5,30407.00,418003200
1983-05-01,UK,Male,77.4,30437.00,420595200
1983-06-01,UK,Male,77.4,30468.00,423273600
1983-07-01,UK,Male,77.5,30498.00,425865600
1983-08-01,UK,Male,77.6,30529.00,428544000
1983-09-01,UK,Male,77.7,30560.00,431222400
1983-10-01,UK,Male,77.8,30590.00,433814400
1983-11-01,UK,Male,77.8,30621.00,436492800
1983-12-01,UK,Male,77.9,30651.00,439084800
1984-01-01,UK,Male,77.9,30682.00,441763200
1984-02-01,UK,Male,78,30713.00,444441600
1984-03-01,UK,Male,78,30742.00,446947200
1984-04-01,UK,Male,78.1,30773.00,449625600
1984-05-01,UK,Male,78.1,30803.00,452217600
1984-06-01,UK,Male,78.1,30834.00,454896000
1984-07-01,UK,Male,78.1,30864.00,457488000
1984-08-01,UK,Male,78.2,30895.00,460166400
1984-09-01,UK,Male,78.2,30926.00,462844800
1984-10-01,UK,Male,78.3,30956.00,465436800
1984-11-01,UK,Male,78.3,30987.00,468115200
1984-12-01,UK,Male,78.3,31017.00,470707200
1985-01-01,UK,Male,78.3,31048.00,473385600
1985-02-01,UK,Male,78.4,31079.00,476064000
1985-03-01,UK,Male,78.4,31107.00,478483200
1985-04-01,UK,Male,78.4,31138.00,481161600
1985-05-01,UK,Male,78.3,31168.00,483753600
1985-06-01,UK,Male,78.3,31199.00,486432000
1985-07-01,UK,Male,78.3,31229.00,489024000
1985-08-01,UK,Male,78.2,31260.00,491702400
1985-09-01,UK,Male,78.2,31291.00,494380800
1985-10-01,UK,Male,78.2,31321.00,496972800
1985-11-01,UK,Male,78.1,31352.00,499651200
1985-12-01,UK,Male,78.1,31382.00,502243200
1986-01-01,UK,Male,78,31413.00,504921600
1986-02-01,UK,Male,78,31444.00,507600000
1986-03-01,UK,Male,77.9,31472.00,510019200
1986-04-01,UK,Male,77.9,31503.00,512697600
1986-05-01,UK,Male,77.8,31533.00,515289600
1986-06-01,UK,Male,77.8,31564.00,517968000
1986-07-01,UK,Male,77.8,31594.00,520560000
1986-08-01,UK,Male,77.9,31625.00,523238400
1986-09-01,UK,Male,77.9,31656.00,525916800
1986-10-01,UK,Male,77.9,31686.00,528508800
1986-11-01,UK,Male,77.9,31717.00,531187200
1986-12-01,UK,Male,77.9,31747.00,533779200
1987-01-01,UK,Male,77.9,31778.00,536457600
1987-02-01,UK,Male,77.9,31809.00,539136000
1987-03-01,UK,Male,78,31837.00,541555200
1987-04-01,UK,Male,78.2,31868.00,544233600
1987-05-01,UK,Male,78.4,31898.00,546825600
1987-06-01,UK,Male,78.6,31929.00,549504000
1987-07-01,UK,Male,78.8,31959.00,552096000
1987-08-01,UK,Male,79,31990.00,554774400
1987-09-01,UK,Male,79.2,32021.00,557452800
1987-10-01,UK,Male,79.4,32051.00,560044800
1987-11-01,UK,Male,79.6,32082.00,562723200
1987-12-01,UK,Male,79.8,32112.00,565315200
1988-01-01,UK,Male,80,32143.00,567993600
1988-02-01,UK,Male,80.3,32174.00,570672000
1988-03-01,UK,Male,80.4,32203.00,573177600
1988-04-01,UK,Male,80.6,32234.00,575856000
1988-05-01,UK,Male,80.7,32264.00,578448000
1988-06-01,UK,Male,80.8,32295.00,581126400
1988-07-01,UK,Male,80.9,32325.00,583718400
1988-08-01,UK,Male,81,32356.00,586396800
1988-09-01,UK,Male,81.1,32387.00,589075200
1988-10-01,UK,Male,81.2,32417.00,591667200
1988-11-01,UK,Male,81.4,32448.00,594345600
1988-12-01,UK,Male,81.5,32478.00,596937600
1989-01-01,UK,Male,81.7,32509.00,599616000
1989-02-01,UK,Male,81.9,32540.00,602294400
1989-03-01,UK,Male,82.1,32568.00,604713600
1989-04-01,UK,Male,82.2,32599.00,607392000
1989-05-01,UK,Male,82.3,32629.00,609984000
1989-06-01,UK,Male,82.3,32660.00,612662400
1989-07-01,UK,Male,82.4,32690.00,615254400
1989-08-01,UK,Male,82.4,32721.00,617932800
1989-09-01,UK,Male,82.4,32752.00,620611200
1989-10-01,UK,Male,82.5,32782.00,623203200
1989-11-01,UK,Male,82.5,32813.00,625881600
1989-12-01,UK,Male,82.5,32843.00,628473600
1990-01-01,UK,Male,82.5,32874.00,631152000
1990-02-01,UK,Male,82.4,32905.00,633830400
1990-03-01,UK,Male,82.4,32933.00,636249600
1990-04-01,UK,Male,82.4,32964.00,638928000
1990-05-01,UK,Male,82.4,32994.00,641520000
1990-06-01,UK,Male,82.3,33025.00,644198400
1990-07-01,UK,Male,82.2,33055.00,646790400
1990-08-01,UK,Male,82.1,33086.00,649468800
1990-09-01,UK,Male,81.9,33117.00,652147200
1990-10-01,UK,Male,81.7,33147.00,654739200
1990-11-01,UK,Male,81.4,33178.00,657417600
1990-12-01,UK,Male,81.1,33208.00,660009600
1991-01-01,UK,Male,80.8,33239.00,662688000
1991-02-01,UK,Male,80.5,33270.00,665366400
1991-03-01,UK,Male,80.2,33298.00,667785600
1991-04-01,UK,Male,79.9,33329.00,670464000
1991-05-01,UK,Male,79.5,33359.00,673056000
1991-06-01,UK,Male,79.1,33390.00,675734400
1991-07-01,UK,Male,78.7,33420.00,678326400
1991-08-01,UK,Male,78.4,33451.00,681004800
1991-09-01,UK,Male,78.1,33482.00,683683200
1991-10-01,UK,Male,77.8,33512.00,686275200
1991-11-01,UK,Male,77.6,33543.00,688953600
1991-12-01,UK,Male,77.3,33573.00,691545600
1992-01-01,UK,Male,77.2,33604.00,694224000
1992-02-01,UK,Male,76.9,33635.00,696902400
1992-03-01,UK,Male,76.7,33664.00,699408000
1992-04-01,UK,Male,76.5,33695.00,702086400
1992-05-01,UK,Male,76.4,33725.00,704678400
1992-06-01,UK,Male,76.3,33756.00,707356800
1992-07-01,UK,Male,76.2,33786.00,709948800
1992-08-01,UK,Male,76.1,33817.00,712627200
1992-09-01,UK,Male,75.8,33848.00,715305600
1992-10-01,UK,Male,75.6,33878.00,717897600
1992-11-01,UK,Male,75.3,33909.00,720576000
1992-12-01,UK,Male,75.3,33939.00,723168000
1993-01-01,UK,Male,75.2,33970.00,725846400
1993-02-01,UK,Male,75.2,34001.00,728524800
1993-03-01,UK,Male,75,34029.00,730944000
1993-04-01,UK,Male,75,34060.00,733622400
1993-05-01,UK,Male,75.1,34090.00,736214400
1993-06-01,UK,Male,75.1,34121.00,738892800
1993-07-01,UK,Male,75.1,34151.00,741484800
1993-08-01,UK,Male,75.1,34182.00,744163200
1993-09-01,UK,Male,75.1,34213.00,746841600
1993-10-01,UK,Male,75.2,34243.00,749433600
1993-11-01,UK,Male,75.1,34274.00,752112000
1993-12-01,UK,Male,75.1,34304.00,754704000
1994-01-01,UK,Male,75.4,34335.00,757382400
1994-02-01,UK,Male,75.5,34366.00,760060800
1994-03-01,UK,Male,75.6,34394.00,762480000
1994-04-01,UK,Male,75.5,34425.00,765158400
1994-05-01,UK,Male,75.5,34455.00,767750400
1994-06-01,UK,Male,75.7,34486.00,770428800
1994-07-01,UK,Male,75.7,34516.00,773020800
1994-08-01,UK,Male,75.9,34547.00,775699200
1994-09-01,UK,Male,76,34578.00,778377600
1994-10-01,UK,Male,76,34608.00,780969600
1994-11-01,UK,Male,76,34639.00,783648000
1994-12-01,UK,Male,76,34669.00,786240000
1995-01-01,UK,Male,76,34700.00,788918400
1995-02-01,UK,Male,76.1,34731.00,791596800
1995-03-01,UK,Male,76.1,34759.00,794016000
1995-04-01,UK,Male,76.3,34790.00,796694400
1995-05-01,UK,Male,76.3,34820.00,799286400
1995-06-01,UK,Male,76.3,34851.00,801964800
1995-07-01,UK,Male,76.4,34881.00,804556800
1995-08-01,UK,Male,76.4,34912.00,807235200
1995-09-01,UK,Male,76.4,34943.00,809913600
1995-10-01,UK,Male,76.5,34973.00,812505600
1995-11-01,UK,Male,76.7,35004.00,815184000
1995-12-01,UK,Male,76.6,35034.00,817776000
1996-01-01,UK,Male,76.5,35065.00,820454400
1996-02-01,UK,Male,76.5,35096.00,823132800
1996-03-01,UK,Male,76.5,35125.00,825638400
1996-04-01,UK,Male,76.6,35156.00,828316800
1996-05-01,UK,Male,76.5,35186.00,830908800
1996-06-01,UK,Male,76.6,35217.00,833587200
1996-07-01,UK,Male,76.7,35247.00,836179200
1996-08-01,UK,Male,76.7,35278.00,838857600
1996-09-01,UK,Male,76.7,35309.00,841536000
1996-10-01,UK,Male,77,35339.00,844128000
1996-11-01,UK,Male,77,35370.00,846806400
1996-12-01,UK,Male,77.2,35400.00,849398400
1997-01-01,UK,Male,77.4,35431.00,852076800
1997-02-01,UK,Male,77.6,35462.00,854755200
1997-03-01,UK,Male,77.8,35490.00,857174400
1997-04-01,UK,Male,77.7,35521.00,859852800
1997-05-01,UK,Male,77.8,35551.00,862444800
1997-06-01,UK,Male,77.7,35582.00,865123200
1997-07-01,UK,Male,77.8,35612.00,867715200
1997-08-01,UK,Male,77.9,35643.00,870393600
1997-09-01,UK,Male,78.1,35674.00,873072000
1997-10-01,UK,Male,78.1,35704.00,875664000
1997-11-01,UK,Male,78.2,35735.00,878342400
1997-12-01,UK,Male,78.3,35765.00,880934400
1998-01-01,UK,Male,78.4,35796.00,883612800
1998-02-01,UK,Male,78.3,35827.00,886291200
1998-03-01,UK,Male,78.2,35855.00,888710400
1998-04-01,UK,Male,78.3,35886.00,891388800
1998-05-01,UK,Male,78.3,35916.00,893980800
1998-06-01,UK,Male,78.4,35947.00,896659200
1998-07-01,UK,Male,78.5,35977.00,899251200
1998-08-01,UK,Male,78.5,36008.00,901929600
1998-09-01,UK,Male,78.4,36039.00,904608000
1998-10-01,UK,Male,78.6,36069.00,907200000
1998-11-01,UK,Male,78.6,36100.00,909878400
1998-12-01,UK,Male,78.5,36130.00,912470400
1999-01-01,UK,Male,78.6,36161.00,915148800
1999-02-01,UK,Male,78.6,36192.00,917827200
1999-03-01,UK,Male,78.6,36220.00,920246400
1999-04-01,UK,Male,78.6,36251.00,922924800
1999-05-01,UK,Male,78.7,36281.00,925516800
1999-06-01,UK,Male,78.8,36312.00,928195200
1999-07-01,UK,Male,78.9,36342.00,930787200
1999-08-01,UK,Male,78.9,36373.00,933465600
1999-09-01,UK,Male,79,36404.00,936144000
1999-10-01,UK,Male,79.1,36434.00,938736000
1999-11-01,UK,Male,79.1,36465.00,941414400
1999-12-01,UK,Male,79.1,36495.00,944006400
2000-01-01,UK,Male,78.9,36526.00,946684800
2000-02-01,UK,Male,79.1,36557.00,949363200
2000-03-01,UK,Male,79.2,36586.00,951868800
2000-04-01,UK,Male,79.3,36617.00,954547200
2000-05-01,UK,Male,79.2,36647.00,957139200
2000-06-01,UK,Male,79.3,36678.00,959817600
2000-07-01,UK,Male,79.3,36708.00,962409600
2000-08-01,UK,Male,79.3,36739.00,965088000
2000-09-01,UK,Male,79.2,36770.00,967766400
2000-10-01,UK,Male,79.1,36800.00,970358400
2000-11-01,UK,Male,79.2,36831.00,973036800
2000-12-01,UK,Male,79.4,36861.00,975628800
2001-01-01,UK,Male,79.3,36892.00,978307200
2001-02-01,UK,Male,79.5,36923.00,980985600
2001-03-01,UK,Male,79.4,36951.00,983404800
2001-04-01,UK,Male,79.5,36982.00,986083200
2001-05-01,UK,Male,79.2,37012.00,988675200
2001-06-01,UK,Male,79.2,37043.00,991353600
2001-07-01,UK,Male,79.3,37073.00,993945600
2001-08-01,UK,Male,79.2,37104.00,996624000
2001-09-01,UK,Male,79.2,37135.00,999302400
2001-10-01,UK,Male,79.2,37165.00,1001894400
2001-11-01,UK,Male,79.1,37196.00,1004572800
2001-12-01,UK,Male,79,37226.00,1007164800
2002-01-01,UK,Male,79,37257.00,1009843200
2002-02-01,UK,Male,78.9,37288.00,1012521600
2002-03-01,UK,Male,78.9,37316.00,1014940800
2002-04-01,UK,Male,79,37347.00,1017619200
2002-05-01,UK,Male,79,37377.00,1020211200
2002-06-01,UK,Male,78.9,37408.00,1022889600
2002-07-01,UK,Male,79,37438.00,1025481600
2002-08-01,UK,Male,78.8,37469.00,1028160000
2002-09-01,UK,Male,79.2,37500.00,1030838400
2002-10-01,UK,Male,79.2,37530.00,1033430400
2002-11-01,UK,Male,79.5,37561.00,1036108800
2002-12-01,UK,Male,79.4,37591.00,1038700800
2003-01-01,UK,Male,79.1,37622.00,1041379200
2003-02-01,UK,Male,79.1,37653.00,1044057600
2003-03-01,UK,Male,79.2,37681.00,1046476800
2003-04-01,UK,Male,79.3,37712.00,1049155200
2003-05-01,UK,Male,79.5,37742.00,1051747200
2003-06-01,UK,Male,79.4,37773.00,1054425600
2003-07-01,UK,Male,79.3,37803.00,1057017600
2003-08-01,UK,Male,79.3,37834.00,1059696000
2003-09-01,UK,Male,79.2,37865.00,1062374400
2003-10-01,UK,Male,79.1,37895.00,1064966400
2003-11-01,UK,Male,79,37926.00,1067644800
2003-12-01,UK,Male,79.3,37956.00,1070236800
2004-01-01,UK,Male,79.4,37987.00,1072915200
2004-02-01,UK,Male,79.4,38018.00,1075593600
2004-03-01,UK,Male,79.3,38047.00,1078099200
2004-04-01,UK,Male,79.4,38078.00,1080777600
2004-05-01,UK,Male,79.2,38108.00,1083369600
2004-06-01,UK,Male,79.2,38139.00,1086048000
2004-07-01,UK,Male,79.2,38169.00,1088640000
2004-08-01,UK,Male,79.3,38200.00,1091318400
2004-09-01,UK,Male,79.2,38231.00,1093996800
2004-10-01,UK,Male,79.4,38261.00,1096588800
2004-11-01,UK,Male,79.4,38292.00,1099267200
2004-12-01,UK,Male,79.4,38322.00,1101859200
2005-01-01,UK,Male,79.4,38353.00,1104537600
2005-02-01,UK,Male,79.4,38384.00,1107216000
2005-03-01,UK,Male,79.2,38412.00,1109635200
2005-04-01,UK,Male,79.1,38443.00,1112313600
2005-05-01,UK,Male,79.1,38473.00,1114905600
2005-06-01,UK,Male,79.1,38504.00,1117584000
2005-07-01,UK,Male,79.1,38534.00,1120176000
2005-08-01,UK,Male,79.2,38565.00,1122854400
2005-09-01,UK,Male,79,38596.00,1125532800
2005-10-01,UK,Male,78.9,38626.00,1128124800
2005-11-01,UK,Male,78.9,38657.00,1130803200
2005-12-01,UK,Male,79,38687.00,1133395200
2006-01-01,UK,Male,78.9,38718.00,1136073600
2006-02-01,UK,Male,78.8,38749.00,1138752000
2006-03-01,UK,Male,79,38777.00,1141171200
2006-04-01,UK,Male,78.8,38808.00,1143849600
2006-05-01,UK,Male,78.8,38838.00,1146441600
2006-06-01,UK,Male,79,38869.00,1149120000
2006-07-01,UK,Male,79.1,38899.00,1151712000
2006-08-01,UK,Male,79.1,38930.00,1154390400
2006-09-01,UK,Male,79,38961.00,1157068800
2006-10-01,UK,Male,78.9,38991.00,1159660800
2006-11-01,UK,Male,78.9,39022.00,1162339200
2006-12-01,UK,Male,78.9,39052.00,1164931200
2007-01-01,UK,Male,78.8,39083.00,1167609600
2007-02-01,UK,Male,78.7,39114.00,1170288000
2007-03-01,UK,Male,78.8,39142.00,1172707200
2007-04-01,UK,Male,79,39173.00,1175385600
2007-05-01,UK,Male,78.9,39203.00,1177977600
2007-06-01,UK,Male,78.8,39234.00,1180656000
2007-07-01,UK,Male,78.9,39264.00,1183248000
2007-08-01,UK,Male,78.9,39295.00,1185926400
2007-09-01,UK,Male,79,39326.00,1188604800
2007-10-01,UK,Male,79.1,39356.00,1191196800
2007-11-01,UK,Male,79.1,39387.00,1193875200
2007-12-01,UK,Male,79.1,39417.00,1196467200
2008-01-01,UK,Male,79.1,39448.00,1199145600
2008-02-01,UK,Male,79.1,39479.00,1201824000
2008-03-01,UK,Male,79.1,39508.00,1204329600
2008-04-01,UK,Male,79,39539.00,1207008000
2008-05-01,UK,Male,78.9,39569.00,1209600000
2008-06-01,UK,Male,78.7,39600.00,1212278400
2008-07-01,UK,Male,78.4,39630.00,1214870400
2008-08-01,UK,Male,78.3,39661.00,1217548800
2008-09-01,UK,Male,78.1,39692.00,1220227200
2008-10-01,UK,Male,78.1,39722.00,1222819200
2008-11-01,UK,Male,78,39753.00,1225497600
2008-12-01,UK,Male,77.9,39783.00,1228089600
2009-01-01,UK,Male,77.6,39814.00,1230768000
2009-02-01,UK,Male,77.3,39845.00,1233446400
2009-03-01,UK,Male,76.9,39873.00,1235865600
2009-04-01,UK,Male,76.4,39904.00,1238544000
2009-05-01,UK,Male,76,39934.00,1241136000
2009-06-01,UK,Male,75.8,39965.00,1243814400
2009-07-01,UK,Male,75.7,39995.00,1246406400
2009-08-01,UK,Male,75.5,40026.00,1249084800
2009-09-01,UK,Male,75.5,40057.00,1251763200
2009-10-01,UK,Male,75.4,40087.00,1254355200
2009-11-01,UK,Male,75.3,40118.00,1257033600
2009-12-01,UK,Male,75.1,40148.00,1259625600
2010-01-01,UK,Male,75,40179.00,1262304000
2010-02-01,UK,Male,74.9,40210.00,1264982400
2010-03-01,UK,Male,75,40238.00,1267401600
2010-04-01,UK,Male,75.3,40269.00,1270080000
2010-05-01,UK,Male,75.4,40299.00,1272672000
2010-06-01,UK,Male,75.7,40330.00,1275350400
2010-07-01,UK,Male,75.8,40360.00,1277942400
2010-08-01,UK,Male,75.9,40391.00,1280620800
2010-09-01,UK,Male,75.7,40422.00,1283299200
2010-10-01,UK,Male,75.5,40452.00,1285891200
2010-11-01,UK,Male,75.7,40483.00,1288569600
2010-12-01,UK,Male,75.7,40513.00,1291161600
2011-01-01,UK,Male,75.8,40544.00,1293840000
2011-02-01,UK,Male,75.7,40575.00,1296518400
2011-03-01,UK,Male,75.8,40603.00,1298937600
2011-04-01,UK,Male,75.7,40634.00,1301616000
2011-05-01,UK,Male,75.6,40664.00,1304208000
2011-06-01,UK,Male,75.2,40695.00,1306886400
2011-07-01,UK,Male,75.2,40725.00,1309478400
2011-08-01,UK,Male,74.9,40756.00,1312156800
2011-09-01,UK,Male,75,40787.00,1314835200
2011-10-01,UK,Male,75,40817.00,1317427200
2011-11-01,UK,Male,75.2,40848.00,1320105600
2011-12-01,UK,Male,75.2,40878.00,1322697600
2012-01-01,UK,Male,75.5,40909.00,1325376000
2012-02-01,UK,Male,75.6,40940.00,1328054400
2012-03-01,UK,Male,75.6,40969.00,1330560000
2012-04-01,UK,Male,75.8,41000.00,1333238400
2012-05-01,UK,Male,76.1,41030.00,1335830400
2012-06-01,UK,Male,76.2,41061.00,1338508800
2012-07-01,UK,Male,76.4,41091.00,1341100800
2012-08-01,UK,Male,76.3,41122.00,1343779200
2012-09-01,UK,Male,76.3,41153.00,1346457600
2012-10-01,UK,Male,76.4,41183.00,1349049600
2012-11-01,UK,Male,76.4,41214.00,1351728000
2012-12-01,UK,Male,76.3,41244.00,1354320000
2013-01-01,UK,Male,76,41275.00,1356998400
2013-02-01,UK,Male,76,41306.00,1359676800
2013-03-01,UK,Male,76,41334.00,1362096000
2013-04-01,UK,Male,76,41365.00,1364774400
2013-05-01,UK,Male,76.1,41395.00,1367366400
2013-06-01,UK,Male,76.3,41426.00,1370044800
2013-07-01,UK,Male,76.4,41456.00,1372636800
2013-08-01,UK,Male,76.7,41487.00,1375315200
2013-09-01,UK,Male,76.8,41518.00,1377993600
2013-10-01,UK,Male,77.1,41548.00,1380585600
2013-11-01,UK,Male,77,41579.00,1383264000
2013-12-01,UK,Male,77.1,41609.00,1385856000
2014-01-01,UK,Male,77.3,41640.00,1388534400
2014-02-01,UK,Male,77.4,41671.00,1391212800
2014-03-01,UK,Male,77.6,41699.00,1393632000
2014-04-01,UK,Male,77.9,41730.00,1396310400
2014-05-01,UK,Male,77.8,41760.00,1398902400
2014-06-01,UK,Male,77.7,41791.00,1401580800
2014-07-01,UK,Male,78,41821.00,1404172800
2014-08-01,UK,Male,78.1,41852.00,1406851200
2014-09-01,UK,Male,77.9,41883.00,1409529600
2014-10-01,UK,Male,77.8,41913.00,1412121600
2014-11-01,UK,Male,78,41944.00,1414800000
2014-12-01,UK,Male,78.1,41974.00,1417392000
2015-01-01,UK,Male,78.3,42005.00,1420070400
2015-02-01,UK,Male,78.4,42036.00,1422748800
2015-03-01,UK,Male,78.2,42064.00,1425168000
2015-04-01,UK,Male,78.1,42095.00,1427846400
2015-05-01,UK,Male,78.2,42125.00,1430438400
2015-06-01,UK,Male,78.3,42156.00,1433116800
2015-07-01,UK,Male,78.5,42186.00,1435708800
2015-08-01,UK,Male,78.7,42217.00,1438387200
